timestamp,filename,url,drive,dest,expected_bytes,actual_bytes,status,seconds
2026-09-19T19:03:26,pm0002o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0002o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0002o.png,65705,65705,OK,3.6
2026-09-19T19:03:26,pm0003o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0003o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0003o.png,67021,67021,OK,3.9
2026-09-19T19:03:27,pm0004o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0004o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0004o.png,68404,68404,OK,4.1
2026-09-19T19:03:27,pm0001o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0001o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0001o.png,72465,72465,OK,4.3
2026-09-19T19:03:27,pm0005o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0005o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0005o.png,69533,69533,OK,0.9
2026-09-19T19:03:28,pm0006o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0006o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0006o.png,70786,70786,OK,1.2
2026-09-19T19:03:28,pm0007o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0007o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0007o.png,72398,72398,OK,0.9
2026-09-19T19:03:28,pm0008o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0008o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0008o.png,73964,73964,OK,0.9
2026-09-19T19:03:28,pm0009o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0009o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0009o.png,75585,75585,OK,0.9
2026-09-19T19:03:28,full_cls_1000um.nii.gz,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Classified_Volumes/Histological_Space/nii/full_cls_1000um.nii.gz,D,D:\HumanBrain\02_Classified_Volumes\Histological_Space\full_cls_1000um.nii.gz,201506,201506,OK,6.1
2026-09-19T19:03:28,pm0011o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0011o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0011o.png,78940,78940,OK,0.9
2026-09-19T19:03:29,pm0010o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0010o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0010o.png,77485,77485,OK,1.0
2026-09-19T19:03:29,pm0012o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0012o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0012o.png,80873,80873,OK,0.9
2026-09-19T19:03:29,pm0013o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0013o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0013o.png,82279,82279,OK,0.9
2026-09-19T19:03:29,pm0014o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0014o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0014o.png,84451,84451,OK,0.9
2026-09-19T19:03:29,pm0016o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0016o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0016o.png,89195,89195,OK,0.9
2026-09-19T19:03:29,pm0015o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0015o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0015o.png,86818,86818,OK,0.9
2026-09-19T19:03:30,pm0017o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0017o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0017o.png,91915,91915,OK,0.9
2026-09-19T19:03:30,pm0018o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0018o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0018o.png,95344,95344,OK,0.9
2026-09-19T19:03:30,pm0019o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0019o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0019o.png,97233,97233,OK,0.9
2026-09-19T19:03:30,pm0020o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0020o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0020o.png,98054,98054,OK,0.9
2026-09-19T19:03:30,pm0021o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0021o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0021o.png,101309,101309,OK,0.9
2026-09-19T19:03:31,pm0023o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0023o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0023o.png,107080,107080,OK,0.6
2026-09-19T19:03:31,pm0022o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0022o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0022o.png,103990,103990,OK,0.9
2026-09-19T19:03:31,pm0024o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0024o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0024o.png,110892,110892,OK,0.9
2026-09-19T19:03:31,pm0025o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0025o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0025o.png,114027,114027,OK,0.9
2026-09-19T19:03:31,pm0026o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0026o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0026o.png,116291,116291,OK,0.6
2026-09-19T19:03:32,pm0027o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0027o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0027o.png,119255,119255,OK,0.9
2026-09-19T19:03:32,pm0030o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0030o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0030o.png,123751,123751,OK,0.6
2026-09-19T19:03:32,pm0028o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0028o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0028o.png,119610,119610,OK,0.9
2026-09-19T19:03:32,pm0029o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0029o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0029o.png,121537,121537,OK,0.9
2026-09-19T19:03:33,pm0032o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0032o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0032o.png,131147,131147,OK,0.6
2026-09-19T19:03:33,pm0034o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0034o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0034o.png,138721,138721,OK,0.6
2026-09-19T19:03:33,pm0031o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0031o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0031o.png,127323,127323,OK,0.9
2026-09-19T19:03:33,pm0033o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0033o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0033o.png,135014,135014,OK,0.9
2026-09-19T19:03:33,pm0035o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0035o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0035o.png,143492,143492,OK,0.6
2026-09-19T19:03:33,pm0036o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0036o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0036o.png,146939,146939,OK,0.6
2026-09-19T19:03:34,pm0037o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0037o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0037o.png,150335,150335,OK,0.9
2026-09-19T19:03:34,pm0039o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0039o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0039o.png,157093,157093,OK,0.6
2026-09-19T19:03:34,pm0038o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0038o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0038o.png,153304,153304,OK,0.9
2026-09-19T19:03:34,pm0040o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0040o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0040o.png,160632,160632,OK,0.6
2026-09-19T19:03:35,pm0042o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0042o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0042o.png,170657,170657,OK,0.6
2026-09-19T19:03:35,pm0041o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0041o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0041o.png,166148,166148,OK,0.9
2026-09-19T19:03:35,pm0044o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0044o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0044o.png,176439,176439,OK,0.9
2026-09-19T19:03:35,pm0043o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0043o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0043o.png,173642,173642,OK,1.0
2026-09-19T19:03:35,pm0045o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0045o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0045o.png,179125,179125,OK,0.6
2026-09-19T19:03:36,pm0046o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0046o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0046o.png,184553,184553,OK,0.9
2026-09-19T19:03:36,pm0047o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0047o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0047o.png,186670,186670,OK,0.6
2026-09-19T19:03:36,pm0048o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0048o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0048o.png,187954,187954,OK,0.9
2026-09-19T19:03:36,pm0049o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0049o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0049o.png,191517,191517,OK,0.9
2026-09-19T19:03:36,pm0051o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0051o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0051o.png,193719,193719,OK,0.6
2026-09-19T19:03:36,pm0050o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0050o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0050o.png,193620,193620,OK,0.9
2026-09-19T19:03:37,pm0054o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0054o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0054o.png,206477,206477,OK,0.6
2026-09-19T19:03:37,pm0052o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0052o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0052o.png,200508,200508,OK,1.0
2026-09-19T19:03:37,pm0053o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0053o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0053o.png,204086,204086,OK,1.2
2026-09-19T19:03:37,pm0055o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0055o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0055o.png,210392,210392,OK,0.9
2026-09-19T19:03:37,pm0056o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0056o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0056o.png,215398,215398,OK,0.6
2026-09-19T19:03:38,pm0057o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0057o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0057o.png,218157,218157,OK,0.7
2026-09-19T19:03:38,pm0061o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0061o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0061o.png,232190,232190,OK,0.6
2026-09-19T19:03:38,pm0059o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0059o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0059o.png,226199,226199,OK,1.0
2026-09-19T19:03:38,pm0060o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0060o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0060o.png,228869,228869,OK,1.0
2026-09-19T19:03:38,pm0058o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0058o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0058o.png,222452,222452,OK,1.2
2026-09-19T19:03:39,pm0062o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0062o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0062o.png,234555,234555,OK,0.6
2026-09-19T19:03:39,pm0063o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0063o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0063o.png,237264,237264,OK,0.6
2026-09-19T19:03:39,pm0064o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0064o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0064o.png,242680,242680,OK,0.9
2026-09-19T19:03:39,pm0066o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0066o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0066o.png,254103,254103,OK,0.6
2026-09-19T19:03:40,pm0067o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0067o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0067o.png,257575,257575,OK,0.6
2026-09-19T19:03:40,pm0069o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0069o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0069o.png,270163,270163,OK,0.6
2026-09-19T19:03:40,pm0068o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0068o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0068o.png,264777,264777,OK,0.9
2026-09-19T19:03:40,pm0065o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0065o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0065o.png,247539,247539,OK,1.8
2026-09-19T19:03:40,pm0070o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0070o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0070o.png,275021,275021,OK,0.7
2026-09-19T19:03:41,pm0071o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0071o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0071o.png,281500,281500,OK,0.7
2026-09-19T19:03:41,pm0074o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0074o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0074o.png,297671,297671,OK,0.7
2026-09-19T19:03:41,pm0072o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0072o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0072o.png,286668,286668,OK,0.9
2026-09-19T19:03:41,full_cls_200um_mask.nii.gz,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Classified_Volumes/Histological_Space/nii/full_cls_200um_mask.nii.gz,D,D:\HumanBrain\02_Classified_Volumes\Histological_Space\full_cls_200um_mask.nii.gz,3192592,3192592,OK,19.1
2026-09-19T19:03:42,pm0075o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0075o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0075o.png,304854,304854,OK,0.7
2026-09-19T19:03:42,pm0076o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0076o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0076o.png,311365,311365,OK,0.6
2026-09-19T19:03:42,pm0073o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0073o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0073o.png,290235,290235,OK,1.8
2026-09-19T19:03:42,pm0077o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0077o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0077o.png,314743,314743,OK,1.0
2026-09-19T19:03:42,pm0078o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0078o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0078o.png,320542,320542,OK,0.7
2026-09-19T19:03:42,pm0079o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0079o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0079o.png,326826,326826,OK,0.6
2026-09-19T19:03:43,pm0082o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0082o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0082o.png,345809,345809,OK,0.7
2026-09-19T19:03:43,pm0083o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0083o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0083o.png,349243,349243,OK,0.6
2026-09-19T19:03:43,pm0081o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0081o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0081o.png,338600,338600,OK,0.9
2026-09-19T19:03:44,pm0084o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0084o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0084o.png,354377,354377,OK,0.6
2026-09-19T19:03:44,pm0085o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0085o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0085o.png,360016,360016,OK,0.6
2026-09-19T19:03:44,pm0086o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0086o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0086o.png,363550,363550,OK,1.0
2026-09-19T19:03:44,pm0087o.png,https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/2D_Final_Sections/Coronal/Png/Full_Resolution/pm0087o.png,F,F:\HumanBrain\01_Histology\2D_Final_Sections\Coronal\Png\Full_Resolution\pm0087o.png,368108,368108,OK,0.7
