subject,n_pairs,residual_median,residual_mean,frac_beat_control,wilcoxon_p,cliffs_delta
298,46,0.00010697166144325003,5.042767720808478e-05,0.5869565217391305,0.2050156492518469,0.12523629489603025
299,46,2.7966055148399935e-05,4.31649981636674e-05,0.5652173913043478,0.41566521253775346,0.09026465028355388
300,46,0.00014538510306534997,9.692340204358913e-05,0.6304347826086957,0.15234462507008228,0.16351606805293006
301,46,9.337018270415e-05,0.0002223099588192304,0.6521739130434783,0.11403356573317724,0.09546313799621928
302,46,4.2688722454950066e-05,7.849732847226304e-05,0.6086956521739131,0.08728010488896133,0.10066162570888469
303,46,5.3008745183700016e-05,0.00013549880335882828,0.5652173913043478,0.23583016672791624,0.0831758034026465
304,46,2.5861710408299965e-05,4.53624038467065e-05,0.5217391304347826,0.581095741220812,0.07514177693761814
306,46,2.3435210351350035e-05,0.00010584054240171304,0.5434782608695652,0.33357460027982244,0.09168241965973535
307,46,7.219137412325e-05,8.665553559019129e-05,0.5434782608695652,0.1861616462008573,0.0940453686200378
308,46,0.0,1.2307562283808694e-05,0.5,0.7021460230070665,0.0165406427221172
310,46,2.21049625058e-05,5.8562132551880434e-05,0.5434782608695652,0.21490273461469245,0.10302457466918714
311,46,6.920423850520003e-05,6.462689988063912e-05,0.5869565217391305,0.10469833894561537,0.15170132325141777
312,46,8.217008494644995e-05,0.00014566515058710654,0.6304347826086957,0.062474197521271445,0.13705103969754254
313,46,4.951260358309993e-05,0.0001400875740569869,0.6086956521739131,0.09459935887667045,0.12145557655954631
314,46,3.556067314989999e-05,0.00010616664737543261,0.5652173913043478,0.1118995038631883,0.10775047258979206
316,46,-4.420013258950024e-06,2.507877088336738e-05,0.4782608695652174,0.7348230008339989,0.0330812854442344
319,46,0.00010308646362269997,0.00011054582574209568,0.6739130434782609,0.017225638447061774,0.1715500945179584
321,46,4.9167564740699977e-05,0.00017133667920691306,0.5869565217391305,0.12896401752659636,0.09688090737240075
322,46,4.9443206163750006e-05,3.094942380715e-05,0.5434782608695652,0.37911291498145094,0.07986767485822306
323,46,8.310915353010003e-05,0.00011437187471433262,0.5869565217391305,0.032428117043569536,0.14933837429111532
325,46,8.550313155210001e-05,8.909246840895649e-05,0.6086956521739131,0.14466850083845734,0.14792060491493383
326,46,7.542201203765002e-05,6.638808817448261e-05,0.5869565217391305,0.13301227848262462,0.10160680529300567
327,46,0.00011994241580399995,0.00010175549514675005,0.6304347826086957,0.0935141379167307,0.1327977315689981
328,46,3.914312828670006e-05,5.1666360470441314e-05,0.6086956521739131,0.30697811058938673,0.08742911153119093
329,46,8.404448226894995e-05,3.84963475228674e-05,0.5652173913043478,0.43146937331910185,0.08270321361058601
330,46,-4.450691202100032e-06,2.3414505889330453e-05,0.5,0.8227675184348092,0.05151228733459357
331,46,0.00011059905151614998,0.00015163506857393912,0.5869565217391305,0.11067555197754968,0.08742911153119093
332,46,0.00010135403697630001,0.00022074998664693043,0.6086956521739131,0.04985658647455366,0.1285444234404537
333,46,0.00010587064914019997,0.00025572980743000654,0.6086956521739131,0.0688958902938323,0.15831758034026466
334,46,4.0455012690200024e-05,4.512412877944782e-05,0.5869565217391305,0.18076015191058858,0.11909262759924386
335,46,3.400078239409999e-05,4.746612060113914e-05,0.5217391304347826,0.5121094199458438,0.06049149338374291
336,46,2.668471569515008e-05,2.8811758250534778e-05,0.5434782608695652,0.43468192279464835,0.07088846880907372
337,46,5.863531097145e-05,2.1924507580543482e-05,0.5652173913043478,0.5406169740106831,0.027882797731568997
338,46,0.00011647723186979995,0.00019051751960215432,0.6086956521739131,0.05312993922337116,0.13185255198487714
339,46,0.00010299677521804991,7.400174935130652e-05,0.5869565217391305,0.17896737371628357,0.138468809073724
341,46,4.4004612764199944e-05,0.0002336708712581869,0.5652173913043478,0.19920913152607478,0.06332703213610585
342,46,8.287208959740003e-05,0.00011735923247326088,0.6086956521739131,0.11691077213055828,0.11483931947069943
343,46,4.0177789345300025e-05,4.278219940542826e-05,0.5869565217391305,0.42827398058816923,0.07703213610586011
344,46,8.407830119805003e-05,0.00016148677529878694,0.6739130434782609,0.02208318160842727,0.0831758034026465
345,46,9.182402839554997e-05,7.636977396716957e-05,0.5869565217391305,0.17374452428147413,0.16257088846880907
346,46,7.260025642469997e-05,0.00013698708543671956,0.6304347826086957,0.06403930648202505,0.09640831758034027
347,46,6.95306183003e-05,0.00012401020544206738,0.6086956521739131,0.07949441650921779,0.11483931947069943
348,46,2.2171225378999617e-06,5.6649087452702204e-05,0.5,0.4125251260077606,0.0666351606805293
350,46,3.7076497608849995e-05,4.858633208394783e-05,0.5652173913043478,0.1372921882032086,0.0945179584120983
351,46,7.648577291080003e-05,6.481465789723912e-05,0.6086956521739131,0.19541865293852123,0.09120982986767485
352,46,8.040247710410008e-05,0.00028271163490848706,0.5869565217391305,0.03430085521289214,0.08790170132325142
353,46,1.7551094951649986e-05,6.270065080541738e-05,0.5434782608695652,0.3732129769938972,0.06474480151228733
354,46,4.132614084135009e-05,9.99463732303739e-05,0.5434782608695652,0.2535639279281757,0.07466918714555766
355,46,4.963212365179998e-05,8.926800756573044e-05,0.6304347826086957,0.07141841847788165,0.08601134215500945
356,46,5.5103459419700014e-05,7.9732309977687e-05,0.6521739130434783,0.03789904666946494,0.13610586011342155
357,46,0.00010408437387170004,0.0001437463386978848,0.5869565217391305,0.051147829142520876,0.10396975425330812
358,46,0.00014982289182299997,0.00011811909719438263,0.5652173913043478,0.06888139962612712,0.0997164461247637
359,46,0.0001130251807169001,0.00014511161309426084,0.6304347826086957,0.019099661413834294,0.11058601134215501
360,46,5.339890851139992e-05,6.168605796042173e-05,0.5652173913043478,0.18797739641268707,0.10349716446124764
361,46,1.4829985919300034e-05,6.483282974728694e-05,0.5217391304347826,0.46750277455420364,0.08081285444234404
362,46,4.3872690355449973e-05,0.0001113666915326065,0.5652173913043478,0.17032030975520718,0.06805293005671077
363,46,3.5355957049550005e-05,4.333026257957391e-05,0.6086956521739131,0.1416835421036413,0.07939508506616257
364,46,4.456648566900068e-06,3.781692370802827e-05,0.5,0.5811098464720198,0.08175803402646503
365,46,1.774476202805002e-05,5.101619083064566e-05,0.5434782608695652,0.4250992629532522,0.07183364839319471
366,46,7.488520393830007e-05,0.00021410656569506524,0.5869565217391305,0.041116504553714066,0.09735349716446125
368,46,7.535821252185003e-05,0.00012376606685709674,0.5652173913043478,0.12610214060819006,0.1275992438563327
371,46,5.1274018648949976e-05,6.350334980504778e-05,0.5869565217391305,0.2089203082728711,0.10727788279773157
372,46,3.209722356525e-05,3.780621589893043e-05,0.5434782608695652,0.30956844486377055,0.08742911153119093
373,46,1.0285813564299981e-05,9.31473054452326e-05,0.5434782608695652,0.3635207251171878,0.08553875236294896
374,46,2.1628952287849993e-05,5.8492210100210865e-05,0.5434782608695652,0.2810280917455178,0.05860113421550094
375,46,7.858105760310001e-05,6.733216953758694e-05,0.6086956521739131,0.13021213891943237,0.1824196597353497
376,46,5.759839750530001e-05,0.0002461898060594978,0.5652173913043478,0.24680278910282483,0.06852551984877127
377,46,6.476178784949998e-05,3.938822176016522e-05,0.6086956521739131,0.3473995665808227,0.07041587901701324
378,46,0.00016593903715865,0.00010107078777239131,0.6521739130434783,0.06888553979301247,0.10680529300567108
379,46,4.5454970491249974e-05,0.00013266731219151957,0.6304347826086957,0.0680523639604987,0.14555765595463138
380,46,5.8214244351500034e-05,3.606752095693479e-05,0.5434782608695652,0.3177734768183421,0.10207939508506617
382,46,6.724618566059998e-05,0.0001028452175341654,0.5869565217391305,0.1973139015843901,0.13610586011342155
383,46,9.265331628249997e-05,7.666964460962067e-05,0.5869565217391305,0.19729050014822802,0.17296786389413987
384,46,3.230840896095e-05,3.2851139151056516e-05,0.5434782608695652,0.3254425956295768,0.07703213610586011
385,46,4.75863593284e-05,8.557139479766302e-05,0.5652173913043478,0.23368536747834578,0.0831758034026465
386,46,2.3630841481900018e-05,6.90945256370891e-05,0.5217391304347826,0.44111732423109073,0.08695652173913043
387,46,0.00011177462241965,7.465496091239564e-05,0.6521739130434783,0.07491972106051435,0.1110586011342155
388,46,0.00010204312711834993,0.0001471869288330609,0.6086956521739131,0.07673104448671283,0.21502835538752363
389,46,7.317687424300003e-06,4.336525199743697e-05,0.5217391304347826,0.5442408488438291,0.07892249527410208
390,46,6.056115546849999e-05,7.76762646226304e-05,0.6521739130434783,0.04157956223253964,0.12287334593572778
392,46,2.9246629152800032e-05,3.061359116756957e-05,0.5434782608695652,0.36159862774691454,0.08553875236294896
394,46,5.743952948895003e-05,4.972329392207825e-05,0.6086956521739131,0.18981948221872558,0.1053875236294896
395,46,2.448585417649991e-05,0.00016101304109955215,0.5434782608695652,0.25812089438919017,0.06190926275992439
396,46,3.6576978268500248e-06,1.9719762197156517e-05,0.5217391304347826,0.8526456589545424,0.04111531190926276
397,46,5.525421402665005e-05,0.00011057164797783042,0.6739130434782609,0.03196975810646508,0.11578449905482041
398,46,3.58781549342e-05,0.00015532344092583912,0.6304347826086957,0.06561235260806957,0.11814744801512288
399,46,3.218113121470002e-05,0.0002202435916930587,0.6086956521739131,0.0978525756680445,0.06427221172022685
400,46,3.537749069139996e-05,5.17203532390652e-05,0.5652173913043478,0.2721865785469527,0.07466918714555766
401,46,3.5033116410399944e-05,3.214542293831959e-05,0.5434782608695652,0.5406290573502013,0.07041587901701324
402,46,0.00010774964459410008,0.00010328948956182608,0.6086956521739131,0.07142687142940624,0.1280718336483932
403,46,9.298518327330006e-05,6.176552029019784e-05,0.5652173913043478,0.2917030437193463,0.10680529300567108
404,46,5.128546339175003e-05,7.46665380065e-05,0.6304347826086957,0.1686146125393292,0.08175803402646503
405,46,0.00010418837525995003,0.0002060798849292715,0.6304347826086957,0.03313072210255785,0.1389413988657845
406,46,2.662415935380006e-05,6.344138454726943e-05,0.6086956521739131,0.1445965313519736,0.12429111531190926
407,46,6.069850897280003e-05,3.297242210830001e-05,0.5434782608695652,0.4912292322539732,0.055765595463137994
408,46,2.1896143263249986e-05,2.9639127257808693e-05,0.5652173913043478,0.4063076113240742,0.04725897920604915
409,46,4.547880543850002e-05,4.095006043695861e-05,0.6521739130434783,0.23581968101361106,0.08506616257088846
410,46,2.8034622862850025e-05,7.48979912867152e-05,0.6521739130434783,0.08728954283500691,0.11153119092627599
411,46,0.00013819802073964998,0.0001541127164299565,0.6739130434782609,0.034972576279464145,0.19139886578449905
412,46,2.2713260403049978e-05,2.1630159626526103e-05,0.5217391304347826,0.8270248448090072,0.04914933837429111
413,46,4.0319390087799984e-05,0.00012293843016328258,0.5434782608695652,0.158696874067774,0.11294896030245746
414,46,3.2195666673750004e-05,2.7041814893995656e-05,0.5652173913043478,0.2842959874383718,0.07041587901701324
415,46,2.959163773599957e-06,0.00010263795218887827,0.5,0.26275597934047734,0.09357277882797732
416,46,3.8554946304e-05,5.1804179523857843e-05,0.5217391304347826,0.6229492338845453,0.07703213610586011
417,46,7.492020833515004e-05,6.82457311219913e-05,0.6304347826086957,0.1492450783282673,0.09120982986767485
418,46,6.27611168494001e-05,0.00011778544128927174,0.6956521739130435,0.012606793005673867,0.11247637051039698
419,46,0.00013339345486419998,0.00010259052180861522,0.6304347826086957,0.05657719283038366,0.15926275992438563
420,46,9.804133824940005e-05,7.15934278323326e-05,0.5434782608695652,0.5051026799419664,0.11294896030245746
421,46,0.0001194470633226,9.078746197793479e-05,0.6086956521739131,0.12078848872131619,0.1446124763705104
422,46,7.934932650724999e-05,8.766211309364785e-05,0.5869565217391305,0.1973072156266128,0.1715500945179584
423,46,3.115401012249993e-05,3.105725853808912e-05,0.5217391304347826,0.364455708949158,0.06994328922495274
424,46,0.00011283051470404996,0.0001700417258740826,0.6086956521739131,0.03223751433247144,0.18525519848771266
425,46,7.406703505880003e-05,9.850915662817605e-05,0.6086956521739131,0.07493708899315854,0.15170132325141777
426,46,8.087975893584999e-05,0.00011327724691525217,0.6739130434782609,0.08527821578930692,0.14886578449905483
427,46,7.189877085535002e-05,0.00022217166770528043,0.5869565217391305,0.05587469040193803,0.1323251417769376
428,46,5.434569839449997e-05,0.00012584638198827607,0.6304347826086957,0.06971037786964365,0.1885633270321361
429,46,5.9040207047800024e-05,8.961918385025869e-05,0.6086956521739131,0.20894068988363812,0.10822306238185256
430,46,4.075073865340004e-05,5.1128255950258704e-05,0.6304347826086957,0.11689711918443188,0.11436672967863894
432,46,3.532212701850006e-05,7.022832319338048e-05,0.5217391304347826,0.3444843395387549,0.08790170132325142
433,46,6.848529158210006e-05,0.00018141316599948917,0.6304347826086957,0.04325031070538566,0.15359168241965973
434,46,1.3375801546850038e-05,6.096651574546955e-05,0.5434782608695652,0.45421263109855836,0.10113421550094517
435,46,4.877526028054997e-05,0.00012367323901142174,0.5652173913043478,0.17198663401410486,0.08128544423440454
436,46,0.0001004236928975,0.00013885309200195212,0.6521739130434783,0.09245830202655728,0.10869565217391304
438,46,8.043696289339992e-05,4.501518106881087e-05,0.6086956521739131,0.07316050144709856,0.07750472589792061
439,46,5.8553956122249983e-05,3.1695511031408685e-05,0.5652173913043478,0.28427802219718845,0.0666351606805293
440,46,9.819772263335003e-05,0.00010644333293092394,0.6739130434782609,0.021147547418798512,0.16965973534971646
441,46,4.843768415000002e-05,0.00022336217987496739,0.6086956521739131,0.06248202125943133,0.12287334593572778
442,46,6.205468344765006e-05,5.9099698521559704e-05,0.5434782608695652,0.32543537614663787,0.0945179584120983
443,46,8.622959417149998e-05,0.00013344902336357827,0.5652173913043478,0.12079680456029969,0.11767485822306238
444,46,0.00010428213345639999,0.00012704931973587177,0.5652173913043478,0.12342458759121398,0.13137996219281664
445,46,1.9910299379350023e-05,3.3504449035915205e-05,0.5217391304347826,0.599974278981946,0.055765595463137994
446,46,6.257197148919999e-05,7.579050050448045e-05,0.5869565217391305,0.17684255885494182,0.10586011342155009
447,46,0.00010887966559979998,0.00011503051331627176,0.5869565217391305,0.03775483637793718,0.1290170132325142
448,46,7.81636059746001e-05,0.00022740543772674344,0.5869565217391305,0.054985503647297804,0.11011342155009451
449,46,4.6814986116300056e-05,0.00010367992849091957,0.6739130434782609,0.05587834974643182,0.12145557655954631
451,46,5.2799675112150015e-05,4.8654773080415214e-05,0.5869565217391305,0.10824890535361845,0.06521739130434782
452,46,0.00012263891016250006,8.287280990541609e-05,0.5869565217391305,0.0935239233224735,0.13705103969754254
453,46,2.7814142586050038e-05,2.870521351572827e-05,0.5652173913043478,0.4250716243371164,0.04773156899810964
454,46,3.6978598118499076e-06,4.4631560162493485e-05,0.5,0.46748948776416865,0.07939508506616257
455,46,4.451230329180001e-05,6.0543183535195654e-05,0.5869565217391305,0.4541924285905752,0.08742911153119093
456,46,0.00013696496959060003,7.66990813317152e-05,0.6304347826086957,0.09786008776715571,0.1285444234404537
457,46,6.492342902195001e-05,0.0001939362904474272,0.5434782608695652,0.18981948221872558,0.14224952741020794
458,46,7.240330804565004e-05,0.0001871114770923891,0.6304347826086957,0.014387186551739477,0.11153119092627599
459,46,5.487005673300002e-05,0.00013343546699039785,0.5652173913043478,0.2050156492518469,0.0666351606805293
460,46,5.0024579930900035e-05,1.688809348053914e-05,0.5652173913043478,0.4912292322539732,0.012287334593572778
461,46,8.365108885385002e-05,0.0001458020132772891,0.6086956521739131,0.05448429503929061,0.0949905482041588
462,46,7.192283213155e-05,0.00015048273129220218,0.6521739130434783,0.07729518832569254,0.08790170132325142
463,46,3.350455198689999e-05,9.722020283549349e-05,0.5217391304347826,0.22280467560959483,0.0945179584120983
464,46,3.3814647178000005e-05,0.00014881001631500434,0.5217391304347826,0.3546378628302227,0.10680529300567108
465,46,2.3523026228100053e-05,2.9531625318900002e-05,0.5434782608695652,0.5588437259338586,0.0609640831758034
466,46,5.4427909475749986e-05,4.895953549205e-05,0.5869565217391305,0.30183352730638435,0.09120982986767485
467,46,8.233926948005e-05,7.827984120985872e-05,0.6304347826086957,0.05873277215442775,0.16398865784499056
468,46,0.0001414978396886001,6.699291311571738e-05,0.6304347826086957,0.15390654949873378,0.11956521739130435
469,46,2.0545567461599968e-05,9.341214523011521e-05,0.5652173913043478,0.13874612771174435,0.1053875236294896
470,46,5.265129144609997e-05,0.0001511816973588826,0.5869565217391305,0.09245343822664301,0.12381852551984877
471,46,6.276766690224998e-05,5.3882456218419586e-05,0.6086956521739131,0.2512748449324069,0.07608695652173914
472,46,4.549388946514999e-05,9.491186617036304e-05,0.5869565217391305,0.2842959874383718,0.07419659735349717
473,46,4.1171442860350065e-05,0.0001845362885348891,0.6304347826086957,0.027696308425606744,0.0666351606805293
474,46,5.692524495500001e-05,0.00020262944336363917,0.6521739130434783,0.16031430244530775,0.09735349716446125
475,46,9.329239100195003e-05,9.280564809231738e-05,0.6304347826086957,0.07055807291680917,0.12145557655954631
477,46,3.3627944221349974e-05,4.319506256797606e-05,0.6304347826086957,0.07404014015276425,0.0949905482041588
478,46,4.5824780897949955e-05,0.00019213630083321742,0.5869565217391305,0.09258067739015739,0.07419659735349717
479,46,2.3194016472750012e-05,3.535826967718044e-05,0.5869565217391305,0.1407251845652555,0.0997164461247637
480,46,-1.3204990011250013e-05,1.0142963341997824e-05,0.4782608695652174,0.8612197911549694,0.023156899810964082
481,46,-1.4752702391e-06,5.464914103086957e-05,0.5,0.39409702602965424,0.08979206049149338
482,46,4.0871493953800004e-05,7.666578368962826e-05,0.5652173913043478,0.21694016306463548,0.09215500945179585
483,46,1.4793465316999591e-06,4.759636666985434e-05,0.5,0.4251061719979645,0.06427221172022685
484,46,0.00010636725287135,0.0001183142993896,0.6304347826086957,0.044972585979139376,0.19092627599243855
485,46,1.738984016125001e-05,0.00023073041547360215,0.5869565217391305,0.2535533024337978,0.07372400756143667
487,46,0.00011819521128559994,0.0002238463453271131,0.6521739130434783,0.003788097993457146,0.1389413988657845
489,46,6.599015056350029e-06,2.1135975760615214e-05,0.5217391304347826,0.5873325646719214,0.08553875236294896
490,46,8.369278720589998e-05,5.1748483662908714e-05,0.5652173913043478,0.3761558282585107,0.08601134215500945
491,46,7.335580491894995e-05,9.025953387855221e-05,0.5869565217391305,0.058006163995547616,0.14933837429111532
492,46,8.755159789175005e-05,0.0002155885514779392,0.5652173913043478,0.04054323720776054,0.14508506616257089
493,46,6.038231305674995e-05,3.781098182398041e-05,0.5869565217391305,0.21899135947744985,0.1219281663516068
495,46,1.0298061916500032e-05,0.0001451323135914522,0.5217391304347826,0.33083987871993903,0.09168241965973535
496,46,1.4842455440250012e-05,0.00010209028046302823,0.5869565217391305,0.24681689140481577,0.0945179584120983
497,46,9.662917658900003e-05,9.094130532502174e-05,0.6521739130434783,0.036410048610954135,0.11578449905482041
498,46,5.3917371065099985e-05,0.00015179714891310652,0.5434782608695652,0.18983600403756284,0.07608695652173914
499,46,2.3337841861399992e-05,6.487666365296954e-05,0.5869565217391305,0.22727199821142996,0.07372400756143667
500,46,5.249809847879998e-05,5.443190524659566e-05,0.5869565217391305,0.22940277362510797,0.05103969754253308
501,46,7.389658111244999e-05,5.0570964639554364e-05,0.5434782608695652,0.3850377987837249,0.11389413988657845
502,46,2.9674649678999984e-06,9.560398005240433e-05,0.5,0.4035382711112858,0.06805293005671077
503,46,1.7758017108799934e-05,6.865146469178695e-05,0.5869565217391305,0.1387520192374982,0.1323251417769376
504,46,3.295759088514996e-05,0.00014170171926472606,0.6304347826086957,0.050836743705867125,0.10396975425330812
505,46,8.319114237419998e-05,4.2855064414073924e-05,0.6304347826086957,0.2189982352370159,0.07183364839319471
508,46,5.861202202209995e-05,0.00012509489345165217,0.6304347826086957,0.0373937438648935,0.13657844990548204
509,46,6.368158976470002e-05,2.9490564319784767e-05,0.5652173913043478,0.54063509866489,0.07514177693761814
510,46,7.86381120645e-05,0.000260385858184531,0.5652173913043478,0.13586168485891778,0.10444234404536862
511,46,1.2545325003299971e-05,0.00015866146327841307,0.5217391304347826,0.5699394835353875,0.08648393194706994
512,46,0.00010268222836859995,7.564044897210869e-05,0.6304347826086957,0.1372921882032086,0.15075614366729678
514,46,3.6488375162999943e-06,3.5441317440115225e-05,0.5,0.46749613128171463,0.05245746691871456
515,46,3.457581259920002e-05,6.854390971362176e-05,0.6304347826086957,0.14020004133867037,0.11720226843100189
516,46,0.00018385572096570003,0.00013018815865723695,0.6304347826086957,0.12079126067990734,0.19328922495274103
517,46,0.00011047165112470001,0.00016282238395993264,0.6086956521739131,0.1288421573036058,0.08506616257088846
518,46,8.799470431394997e-05,0.00010760221994921088,0.5869565217391305,0.06972288451138087,0.14697542533081284
520,46,6.582734196524997e-05,0.00021462257532520217,0.6739130434782609,0.04985658647455366,0.12618147448015124
521,46,0.000142245210675,7.495575299835219e-05,0.5869565217391305,0.3502135218803407,0.13610586011342155
523,46,3.3596497999299996e-05,3.708951764022393e-05,0.5434782608695652,0.32544981489349967,0.08742911153119093
524,46,5.369316827054995e-05,7.79783029531674e-05,0.6304347826086957,0.15078267618793878,0.16304347826086957
525,46,0.00011986243892570002,0.00016761198660641307,0.5869565217391305,0.0295144209328063,0.1323251417769376
527,46,6.862798793180004e-05,9.70224569919609e-05,0.5869565217391305,0.16195984062251645,0.12948960302457466
529,46,4.7410244320499984e-05,7.333772168342609e-05,0.6739130434782609,0.04439164628692068,0.12334593572778828
530,46,0.00013168841360970007,0.00018672477796904133,0.6086956521739131,0.04050131576214339,0.13137996219281664
531,46,4.822085242705003e-05,3.113072159318913e-05,0.5652173913043478,0.4163545423814041,0.06758034026465029
532,46,0.0001229909124281,0.00015873594210110434,0.5869565217391305,0.1684701617198191,0.08553875236294896
533,46,8.742672936335003e-05,4.034342681254564e-05,0.6086956521739131,0.25128899194354914,0.06049149338374291
534,46,9.478266481909993e-05,0.00010462191684612174,0.6304347826086957,0.03995335849040026,0.13090737240075614
535,46,0.00013847912330620002,9.790256242992826e-05,0.6304347826086957,0.095659914231288,0.10822306238185256
536,46,0.0,3.43691731149239e-05,0.5,0.5442528639788389,0.06190926275992439
538,46,2.0184723268949962e-05,5.236326761065868e-05,0.5217391304347826,0.3587344100090152,0.06758034026465029
539,46,2.958919682854999e-05,5.9885961407241293e-05,0.5434782608695652,0.2745647473669234,0.1290170132325142
540,46,0.00014479747070775002,0.0001981301728042732,0.6304347826086957,0.03267371473569551,0.11483931947069943
541,46,4.700483951420003e-05,4.0107390237630425e-05,0.5652173913043478,0.484389287647054,0.07277882797731569
542,46,9.928599551354991e-05,9.329404380494129e-05,0.5869565217391305,0.075823168368946,0.11814744801512288
544,46,7.660569718564997e-05,8.134551456998913e-05,0.5869565217391305,0.367384355401152,0.0723062381852552
545,46,5.4613315103099985e-05,6.943784599465216e-05,0.5869565217391305,0.1898128732701181,0.09688090737240075
546,46,5.4437955247100015e-05,0.00013795000057638263,0.5434782608695652,0.31219487894894704,0.11625708884688091
547,46,8.383698204609999e-05,0.00010605921794324349,0.6086956521739131,0.1973139015843901,0.09168241965973535
548,46,8.064144183599965e-06,6.317444178539565e-05,0.5217391304347826,0.3850448912223735,0.07325141776937619
549,46,7.59498671885e-05,4.170991017831304e-05,0.5434782608695652,0.4708271685701183,0.07325141776937619
551,46,4.691235676099995e-05,4.774097175820432e-05,0.5869565217391305,0.24904235927912022,0.09215500945179585
552,46,2.9802100329000096e-06,2.0991044579669555e-05,0.5,0.6981050576947208,0.036389413988657845
553,46,6.652131176530004e-05,4.669346183329565e-05,0.5217391304347826,0.4314762469533353,0.06899810964083176
554,46,4.683019708160005e-05,4.8866292606854344e-05,0.5869565217391305,0.12078571675046232,0.11200378071833648
555,46,7.748423687749999e-05,0.00018843268040627826,0.6304347826086957,0.06562845527754962,0.10160680529300567
556,46,9.653887295350003e-05,0.00018888040360487608,0.5869565217391305,0.1685955496681748,0.07750472589792061
557,46,0.00020885142434,9.236162368322996e-05,0.6086956521739131,0.12883645045619876,0.14603024574669188
558,46,6.632948531815004e-05,3.652928176938913e-05,0.6304347826086957,0.2627417350388739,0.0666351606805293
559,46,3.846289652165006e-05,1.7301871512234784e-05,0.5434782608695652,0.9346883510091012,0.01984877126654064
560,46,3.8089270996399956e-05,0.0001046499535904761,0.6086956521739131,0.11067023064686721,0.07372400756143667
561,46,4.264434871785e-05,4.897386974206085e-05,0.6304347826086957,0.06247810937662332,0.13988657844990549
562,46,4.201989710044999e-05,0.00012214937288263042,0.6086956521739131,0.10237630906915256,0.12948960302457466
564,46,2.9290467709499994e-06,6.876892418919564e-06,0.5,0.8169880549150766,0.01606805293005671
565,46,2.3458369702000043e-05,7.206436670667174e-05,0.5869565217391305,0.29422124310444797,0.055765595463137994
566,46,8.076736155615002e-05,0.00013190938258908044,0.5869565217391305,0.14317303715606036,0.09735349716446125
569,46,6.824917377719992e-05,0.0001654623163874821,0.5652173913043478,0.13301806527164015,0.16587901701323252
570,46,0.00013507614068039998,0.0002262517244691609,0.6304347826086957,0.03690684243549877,0.1498109640831758
571,46,7.892361319890003e-05,0.00014771170602323052,0.6304347826086957,0.053126390392602134,0.08364839319470699
572,46,4.5854677172700033e-05,0.00015061943048924346,0.5652173913043478,0.10586449094509508,0.06379962192816635
573,46,4.1274344881000004e-05,2.0861489532230405e-05,0.5652173913043478,0.4393837685523153,0.05387523629489603
574,46,8.378030128375e-05,5.3137544254300004e-05,0.5434782608695652,0.21092014258562108,0.10396975425330812
575,46,2.2041480506799973e-05,3.855661879931739e-05,0.5217391304347826,0.2558317804590806,0.0723062381852552
576,46,5.728346207120008e-05,7.960293809564132e-05,0.5217391304347826,0.40633212455760526,0.05387523629489603
577,46,7.690070895245005e-05,3.8020474736791306e-05,0.6304347826086957,0.339065669561876,0.10302457466918714
578,46,2.064198927625001e-05,0.00010933202705176953,0.5652173913043478,0.18798727980612784,0.09877126654064272
579,46,4.852381384624999e-05,5.611254787410218e-05,0.5869565217391305,0.15657709551091803,0.06143667296786389
581,46,6.470945510109996e-05,0.0001874342837413239,0.5652173913043478,0.18435242398783513,0.06899810964083176
583,46,7.204717720355001e-05,3.4936807756654335e-05,0.6086956521739131,0.2745575855646353,0.0883742911153119
584,46,0.00011592476511790002,0.00010250603171921895,0.6739130434782609,0.032676312559701416,0.1838374291115312
585,46,2.632714080794997e-05,9.030082112858262e-05,0.5869565217391305,0.09351903062643813,0.09262759924385633
586,46,4.257945460174996e-05,7.060401317771306e-05,0.5869565217391305,0.12919599931502196,0.12996219281663515
587,46,7.573968490905001e-05,8.315699470167171e-05,0.6521739130434783,0.046742529527607456,0.194234404536862
588,46,7.235040864929994e-05,4.115049861952827e-05,0.5652173913043478,0.2674266572296905,0.0883742911153119
589,46,8.873084383654998e-05,0.00012230381493229998,0.5652173913043478,0.2336818789761298,0.11294896030245746
590,46,5.596228978774995e-05,6.146887665477175e-05,0.6304347826086957,0.11948581230487615,0.08790170132325142
591,46,0.00026848992751105,0.0002558517023928425,0.717391304347826,0.0010464381414272647,0.22353497164461247
593,46,2.1727644836000003e-05,2.0719985945056523e-05,0.6086956521739131,0.44438105832923824,0.06332703213610585
594,46,9.581572250100002e-05,0.00014757786221574566,0.5434782608695652,0.19921248386840062,0.16776937618147447
595,46,3.367191090415e-05,6.0564883223578263e-05,0.5652173913043478,0.22730667768050483,0.09026465028355388
596,46,0.00013688941973995,9.42893805628739e-05,0.6086956521739131,0.19354340528034253,0.11862003780718336
597,46,0.00010045749478909997,0.00010692818688495656,0.5869565217391305,0.17548872406738492,0.138468809073724
598,46,4.2661212363250076e-05,3.856778269110653e-05,0.5652173913043478,0.26043487577448465,0.09073724007561437
599,46,6.984353223555003e-05,0.00011014274422291955,0.6086956521739131,0.10470092881762068,0.0661625708884688
600,46,8.985066977615e-05,0.00014460642363106304,0.5869565217391305,0.03690402661569675,0.11294896030245746
601,46,8.416049328345001e-05,0.0001697011929787696,0.5869565217391305,0.046152085801503547,0.08553875236294896
