node,cis,degree,strength,cis_rank,e0
0,-9.978737046261901e-05,64,20325.58903965354,260,0.5464438339438339
1,-3.482099363855355e-05,64,24363.043070539832,234,0.5464438339438339
2,-0.0003419347749882194,43,20159.132877334952,353,0.5464438339438339
3,-0.00028287443242090563,55,23190.024266332388,334,0.5464438339438339
4,-0.0005161627855615816,40,19846.217588484287,404,0.5464438339438339
5,-0.0006106593336689992,33,12253.64536525309,419,0.5464438339438339
6,-4.0727027895305245e-05,53,10465.81353791058,237,0.5464438339438339
7,-0.00012045849036104676,60,23427.73677495122,274,0.5464438339438339
8,-0.0006283774364390511,35,16585.406784042716,425,0.5464438339438339
9,-0.0008336121268602582,16,2752.449679479003,450,0.5464438339438339
10,-0.0006195183850541267,33,5180.536296412349,423,0.5464438339438339
11,-0.0006962968303914924,33,11372.160383835435,437,0.5464438339438339
12,-0.00040099511755532996,38,6364.207271084189,376,0.5464438339438339
13,-0.00037737098052852635,44,23809.75557130575,367,0.5464438339438339
14,-0.000581129162385444,40,23599.944214105606,415,0.5464438339438339
15,-0.0006726726933646888,32,4681.698581919074,431,0.5464438339438339
16,9.4742632866778e-06,64,20705.108778387308,220,0.5464438339438339
17,-0.00048367959714944734,45,18457.38249243796,399,0.5464438339438339
18,-0.0002828744324211088,54,26053.866347558796,335,0.5464438339438339
19,-0.0004748205457643198,39,7202.305996239185,396,0.5464438339438339
20,-0.0003744179634001505,43,16305.228292450309,365,0.5464438339438339
21,-7.911625056398808e-05,66,19172.684734910727,254,0.5464438339438339
22,-0.00014408262738785035,60,20297.138227790594,284,0.5464438339438339
23,-0.00022676710698217088,50,18660.926010519266,318,0.5464438339438339
24,-0.0001765658157997815,53,20121.51714898646,302,0.5464438339438339
25,-3.1867976510177703e-05,59,9230.70556588471,233,0.5464438339438339
26,0.00015712511970486062,78,25740.007774993777,161,0.5464438339438339
27,-0.0001558946959015569,58,10430.97387933731,291,0.5464438339438339
28,-0.00039508908329878144,44,9295.267028704286,372,0.5464438339438339
29,-0.00012636452461779846,57,13938.811642229557,278,0.5464438339438339
30,-0.00029468650093440903,46,10858.929382875562,340,0.5464438339438339
31,0.0006030307060871753,116,23248.874223053455,48,0.5464438339438339
32,0.0003977960156661715,93,24973.822572514415,79,0.5464438339438339
