node,cis,degree,strength,cis_rank,e0
0,-0.0004829362023471441,42,13869.36264294386,401,0.5461345671871988
1,7.10680548938192e-05,58,17129.81355640292,202,0.5461345671871988
2,-0.0005361206110421334,40,12759.80529294908,416,0.5461345671871988
3,0.00018925562977186697,69,11169.857601493597,149,0.5461345671871988
4,8.288681238168496e-05,58,14840.653699174523,192,0.5461345671871988
5,-0.00010916799679511725,60,16992.44600431621,276,0.5461345671871988
6,-0.00028940404848425697,40,6765.149499163032,359,0.5461345671871988
7,0.0011968047056071377,120,25680.00456674397,13,0.5461345671871988
8,-0.0001771258523501421,52,8854.926255464554,312,0.5461345671871988
9,-0.0005006643385787394,42,6848.051005139947,406,0.5461345671871988
10,-0.00011803206491101657,59,11420.699461787939,283,0.5461345671871988
11,-0.0001712164736062092,53,6617.416902318597,306,0.5461345671871988
12,7.993212300971852e-05,66,9556.341262280941,196,0.5461345671871988
13,-5.302889872816145e-05,66,18258.057383313775,253,0.5461345671871988
14,0.00043154015827209867,95,17861.636846736073,71,0.5461345671871988
15,-0.00038690879775853966,38,5176.557021558285,382,0.5461345671871988
16,-5.007420935619501e-05,69,15800.959833607078,250,0.5461345671871988
17,0.00037244637083276984,100,16789.562199622393,81,0.5461345671871988
18,0.00013607122107687762,80,17267.465363815427,174,0.5461345671871988
19,-0.0002421290185329972,47,5158.895027294755,339,0.5461345671871988
20,0.0002985791365340154,90,16129.346498817205,108,0.5461345671871988
21,9.766025924131388e-05,74,9691.279237866402,187,0.5461345671871988
22,-0.00029531342722818985,53,20108.598514333367,363,0.5461345671871988
23,-2.7991794051385314e-06,70,12248.123860776424,232,0.5461345671871988
24,0.0005290449075461781,112,26678.452188938856,53,0.5461345671871988
25,0.0002808510003024201,90,8921.171797469258,112,0.5461345671871988
26,-0.0003839541083865732,43,14093.656639322639,381,0.5461345671871988
27,3.265709305825547e-05,73,16149.892978951335,219,0.5461345671871988
28,-0.0001623524054903099,54,10683.727563023567,303,0.5461345671871988
29,0.00026607755344258785,90,9800.24940623343,120,0.5461345671871988
30,-0.0003780447296426403,37,10874.964584082365,379,0.5461345671871988
31,0.0005999574524731693,117,19541.96547614038,44,0.5461345671871988
32,0.0007403051976406605,116,22437.732019543648,29,0.5461345671871988
33,0.00013016184233294472,65,14628.321520775557,175,0.5461345671871988
34,-2.939138375263321e-05,69,14577.415110453963,238,0.5461345671871988
35,-0.0004253197595941034,37,5482.105288550258,392,0.5461345671871988
36,0.00017743687228400121,82,14524.594620972872,155,0.5461345671871988
37,-0.00031599625283175166,41,5928.78373542428,365,0.5461345671871988
38,-0.00023917432916103077,55,5851.717801883817,338,0.5461345671871988
39,-0.00011803206491101657,68,9166.031925782561,284,0.5461345671871988
40,-0.000431229138337833,29,3181.2077193558216,394,0.5461345671871988
41,-0.0007207886967891212,24,4604.758018299937,441,0.5461345671871988
42,0.0002276665916072274,78,10597.244576603174,133,0.5461345671871988
43,-0.00023031026104533474,55,10919.783324748278,332,0.5461345671871988
44,-0.00018598992046604142,58,4911.141081213951,314,0.5461345671871988
45,-0.0006587402199780292,31,3549.1260274499655,433,0.5461345671871988
46,0.0004729058094792223,94,17970.727709785104,62,0.5461345671871988
47,-0.0006114651900269727,31,6100.180400505662,430,0.5461345671871988
48,0.0003251713408817134,82,20661.266777783632,95,0.5461345671871988
49,-0.00026872122288069516,55,6899.058067679405,353,0.5461345671871988
50,-0.0004548666533135645,47,11491.533084273338,399,0.5461345671871988
51,-0.00020962743544156965,66,11408.603379741311,324,0.5461345671871988
52,-0.0005523714025878472,34,8036.521242469549,419,0.5461345671871988
53,0.00018039156165596765,66,4377.215434387326,154,0.5461345671871988
54,0.00019811969788776629,68,8382.978871703148,144,0.5461345671871988
55,0.000260168174698655,73,6147.937829345465,123,0.5461345671871988
56,0.0003694916814608034,90,34725.304823070765,84,0.5461345671871988
57,-0.00013871489051457838,60,12231.946182146668,293,0.5461345671871988
