node,cis,degree,strength,cis_rank,e0
0,4.6243702601436244e-05,71,28692.74680364132,193,0.5459176788124157
1,-4.2432194733345595e-05,61,20033.280868552625,241,0.5459176788124157
2,-0.0002493426218482433,48,12608.062963470817,339,0.5459176788124157
3,0.00012605201020288225,76,16344.794359207153,165,0.5459176788124157
4,0.00019699272807099244,86,10713.589997842908,127,0.5459176788124157
5,-0.00021682812615880293,52,8069.604262590408,326,0.5459176788124157
6,1.0773343667482833e-05,63,15248.035903677344,219,0.5459176788124157
7,3.7376112868100414e-05,74,17414.005954295397,202,0.5459176788124157
8,-0.00010746118611222628,55,12276.473250344396,267,0.5459176788124157
9,-6.903496393396318e-05,61,11753.050333067775,256,0.5459176788124157
10,0.0004748438730537969,90,14177.985968202353,60,0.5459176788124157
11,-0.0001222405023347916,58,8533.4330778867,270,0.5459176788124157
12,-0.00017840190398033646,53,10870.691648930311,304,0.5459176788124157
13,-2.765287851098364e-05,64,11502.549551099539,233,0.5459176788124157
14,-0.00020796053642526375,44,4590.832497626543,322,0.5459176788124157
15,-0.00029663643376024893,54,9129.502209179103,358,0.5459176788124157
16,-0.0001931812202029018,54,14470.506766438484,312,0.5459176788124157
17,0.00042163833465276514,85,14919.109015621245,66,0.5459176788124157
18,0.0004748438730537969,92,20249.561769872904,59,0.5459176788124157
19,0.00019699272807099244,85,11712.929614186287,128,0.5459176788124157
20,-0.000219783989403316,47,9204.217960439622,327,0.5459176788124157
21,-0.00021682812615880293,51,8241.380622148514,325,0.5459176788124157
22,7.875819829107996e-05,75,24418.856377378106,180,0.5459176788124157
23,0.0010645385903312046,112,16379.406412184238,16,0.5459176788124157
24,0.00018812513833745323,66,21245.738953255117,132,0.5459176788124157
25,0.00016743409562606517,69,13085.358165666461,144,0.5459176788124157
26,4.6243702601436244e-05,68,10096.861508309841,192,0.5459176788124157
27,4.328783935712655e-05,65,11732.771068744361,197,0.5459176788124157
28,0.0004896231892761589,97,16073.267121091485,55,0.5459176788124157
29,0.00018812513833745323,66,8966.07410185039,133,0.5459176788124157
30,0.00027680103567243844,74,11359.463860422373,101,0.5459176788124157
31,1.9640933401022027e-05,79,15082.17055810988,216,0.5459176788124157
32,6.693474531302769e-05,80,23042.400445133448,183,0.5459176788124157
33,-0.00010450532286791658,65,9228.814876765013,264,0.5459176788124157
34,2.8508523134561222e-05,68,20746.449657469988,208,0.5459176788124157
35,-0.00027594539104886087,50,15138.875444442034,354,0.5459176788124157
36,-0.00010450532286791658,65,15230.929999038577,266,0.5459176788124157
37,-0.00033210679269420236,48,10895.121527671814,369,0.5459176788124157
38,-0.0004237385532737006,44,10270.914697036147,399,0.5459176788124157
39,0.00011718442046954642,75,16455.78752452135,167,0.5459176788124157
40,-0.00042078269002918757,36,13243.237614303827,397,0.5459176788124157
41,-0.0006631634760780387,30,5759.692051827908,444,0.5459176788124157
42,0.0005250935482101123,91,17954.217968702316,50,0.5459176788124157
43,-0.000862684245081552,30,12724.445430606604,454,0.5459176788124157
44,-0.0006114358692991618,38,4483.009480431676,435,0.5459176788124157
45,-0.0006587296812111674,46,9732.87697121501,443,0.5459176788124157
46,0.001048281342486281,94,22827.805500388145,17,0.5459176788124157
47,-0.0006143917325436747,42,5891.178596094251,436,0.5459176788124157
48,-0.00016953431424679728,55,17407.286901041865,300,0.5459176788124157
49,1.9057539341470077e-06,62,9417.669348984957,223,0.5459176788124157
50,-0.00048581168140806826,43,12203.931120291352,420,0.5459176788124157
51,0.00014378718966996063,92,25104.799049556255,158,0.5459176788124157
52,-0.0006542958863444995,18,3437.497722014785,442,0.5459176788124157
53,-0.0003350626559387154,43,4962.3664795309305,372,0.5459176788124157
54,-0.0006779427923004006,24,5056.361083909869,446,0.5459176788124157
55,0.00015856650589252596,61,12180.316926404834,148,0.5459176788124157
56,0.00048666732603164583,96,30529.839506864548,56,0.5459176788124157
57,0.00031227139460639187,94,12441.070623710752,92,0.5459176788124157
58,-0.00017840190398033646,58,8080.774443894625,305,0.5459176788124157
59,0.00048666732603164583,109,15556.436333999038,57,0.5459176788124157
60,0.0005812549498556571,105,24454.07703539729,40,0.5459176788124157
61,-6.961835799392186e-06,63,7128.924954891205,225,0.5459176788124157
62,2.5552659890048158e-05,63,12223.981243297458,211,0.5459176788124157
63,-2.4697015266470574e-05,57,15621.072266846895,231,0.5459176788124157
64,0.0006787984369241816,100,25689.200425997376,30,0.5459176788124157
65,0.00016152236913683567,76,8889.512471348047,147,0.5459176788124157
66,0.00020586031780432827,70,7155.639038287103,125,0.5459176788124157
67,0.0001822134118484271,73,9873.168073296547,135,0.5459176788124157
68,-4.538805797785866e-05,69,32240.746782124043,245,0.5459176788124157
69,0.0002265513605159197,82,21485.773206427693,117,0.5459176788124157
70,-3.060874175529334e-05,75,18942.69362489879,234,0.5459176788124157
71,-0.00024343089535921715,53,17407.544525265694,336,0.5459176788124157
72,-0.0004326061430070365,25,4643.156580761075,403,0.5459176788124157
73,-0.0006380386384997793,42,14251.080100908875,440,0.5459176788124157
74,0.0001910810015819663,66,10693.494835749269,129,0.5459176788124157
75,-0.0007178469461010219,43,8692.460941493511,447,0.5459176788124157
76,-0.0004651206386964768,34,14636.534823939204,412,0.5459176788124157
77,-0.00031732747647163705,35,8868.782976597548,364,0.5459176788124157
78,-0.00026116607482609217,57,13820.889677762985,345,0.5459176788124157
79,-0.00029959229700476204,46,18261.67102199793,360,0.5459176788124157
80,0.0019838120593698868,139,23928.657871603966,7,0.5459176788124157
81,-0.0002641219380708086,39,12310.44896864891,346,0.5459176788124157
82,0.0004009472919411737,87,11236.438271984458,72,0.5459176788124157
83,0.0006462839412345379,104,14475.391713202,33,0.5459176788124157
84,-3.356460500000977e-05,53,3727.3008734732866,235,0.5459176788124157
85,6.397888206851463e-05,72,21866.287074431777,184,0.5459176788124157
86,-3.947633148883253e-05,65,15914.795844957232,237,0.5459176788124157
87,-0.0005005909976304302,38,8049.472144782543,422,0.5459176788124157
88,0.0011753834619997326,142,33643.591717004776,14,0.5459176788124157
89,0.00011718442046954642,73,11626.794509336352,166,0.5459176788124157
90,1.9057539341470077e-06,67,11419.491289839149,222,0.5459176788124157
91,0.00018812513833745323,77,17379.915464371443,131,0.5459176788124157
92,-0.0001517991347797189,61,10597.059021249413,286,0.5459176788124157
93,-0.0005390172198091001,43,12609.432690858841,427,0.5459176788124157
94,-0.0001517991347797189,54,14691.994029968977,288,0.5459176788124157
95,-0.00042521648489585547,63,25926.617350921035,400,0.5459176788124157
96,0.0003447858902958322,107,13964.024597123265,83,0.5459176788124157
97,0.0006492398044790509,132,24903.163070619106,31,0.5459176788124157
98,-0.0003114157499828143,45,5907.869279854,362,0.5459176788124157
99,0.0003211389843397277,102,15404.781855747104,89,0.5459176788124157
100,-0.0002729895278043478,46,9263.328461773694,350,0.5459176788124157
101,-0.0004621647754521671,38,6247.5306368768215,409,0.5459176788124157
102,-4.834392122237172e-05,64,9205.9880553931,248,0.5459176788124157
103,1.6685070156508963e-05,73,13851.704122290015,218,0.5459176788124157
104,0.00043937351411984355,93,20940.72124658525,64,0.5459176788124157
105,0.0003684327962519367,85,26724.158905148506,79,0.5459176788124157
106,-6.0167374200423985e-05,66,14530.925504252315,252,0.5459176788124157
107,-2.4697015266470574e-05,69,18430.175060212612,232,0.5459176788124157
108,-0.00020796053642526375,52,9806.870053961873,321,0.5459176788124157
109,-4.538805797785866e-05,63,12610.432100325823,246,0.5459176788124157
110,-0.0004178268267846745,40,4636.458221793175,396,0.5459176788124157
111,5.806715557969187e-05,63,9383.886794358492,191,0.5459176788124157
112,0.0006935777531465435,108,29405.750968322158,29,0.5459176788124157
113,4.328783935712655e-05,54,11445.29968072474,195,0.5459176788124157
114,-5.425564771139786e-05,47,24393.53496389091,249,0.5459176788124157
115,7.284647180205382e-05,57,32308.6602197513,181,0.5459176788124157
116,9.353751451364528e-05,58,19781.721118181944,177,0.5459176788124157
117,0.00017925754860391405,69,19764.71867416054,137,0.5459176788124157
118,-0.00025229848509275636,48,31398.708289593458,341,0.5459176788124157
119,-3.947633148883253e-05,61,28119.19019922614,239,0.5459176788124157
120,-0.0002493426218482433,46,18304.166098996997,338,0.5459176788124157
121,-9.917699043905252e-06,74,40214.56782281399,226,0.5459176788124157
122,-0.00017249017749131033,55,33204.04401537776,302,0.5459176788124157
123,0.0009507378554177566,133,36554.88940028846,18,0.5459176788124157
124,0.00040685901843019983,92,24646.47392691672,69,0.5459176788124157
125,-0.00020500467318075068,52,12421.543000534177,317,0.5459176788124157
126,0.00017925754860391405,64,6845.68668423593,138,0.5459176788124157
127,-0.00024934262184844665,61,6714.875103279948,340,0.5459176788124157
128,-0.0004326061430070365,53,9593.165027678013,402,0.5459176788124157
