node,cis,degree,strength,cis_rank,e0
0,-0.0003056072854489895,40,14263.759643599391,362,0.5518355182828867
1,0.0002295148740689192,78,20803.457389459014,122,0.5518355182828867
2,-8.629492499076422e-05,52,13689.025085702538,256,0.5518355182828867
3,0.00010085162260010714,69,20790.940867602825,169,0.5518355182828867
4,-0.0003787114056016642,33,11221.067671656609,392,0.5518355182828867
5,0.00044297890491489834,98,26469.517451152205,68,0.5518355182828867
6,0.00013009327066113678,72,11755.160935610533,157,0.5518355182828867
7,-0.00014770238591914778,54,22944.538455173373,291,0.5518355182828867
8,0.00024121153329341157,76,11195.973896577954,116,0.5518355182828867
9,-0.0006184929197023487,33,5804.605005651712,433,0.5518355182828867
10,-0.0001652473747556851,48,16048.986401319504,307,0.5518355182828867
11,0.00020612155562013576,73,11057.674851447344,130,0.5518355182828867
12,-0.00015647488033731583,58,5823.058577597141,300,0.5518355182828867
13,-0.00012430906747016313,46,14392.60771343112,279,0.5518355182828867
14,5.9913315314585166e-05,67,8804.248773992062,193,0.5518355182828867
15,-0.0002675931429693894,52,8906.86976338923,348,0.5518355182828867
16,0.00019150073158931915,77,20155.759011521935,136,0.5518355182828867
17,-0.00014770238591914778,47,8963.752707794309,293,0.5518355182828867
18,0.0011330817991563244,120,18120.425628483295,11,0.5518355182828867
19,-0.0003757872407955411,38,2424.8741014897823,389,0.5518355182828867
20,-0.00034946975754063454,45,12327.577222675085,380,0.5518355182828867
21,-0.00022957900049019173,58,12845.36460712552,331,0.5518355182828867
22,9.792745779398405e-05,68,21578.946376100183,172,0.5518355182828867
23,0.0003611022903436532,90,16991.146510839462,85,0.5518355182828867
24,-0.0005570854587741664,40,11438.497105136514,422,0.5518355182828867
25,-0.0006184929197023487,34,9202.376392513514,432,0.5518355182828867
26,0.0006388979469239377,116,27737.7018468678,41,0.5518355182828867
27,-0.0003406972631222653,33,7384.024034455419,378,0.5518355182828867
28,9.792745779398405e-05,68,15952.885682046413,173,0.5518355182828867
29,-0.000671127886212363,31,7666.83348082006,445,0.5518355182828867
30,0.00034063313670099283,85,14030.141425207257,89,0.5518355182828867
31,-0.0003202281094794037,53,6967.6193810254335,368,0.5518355182828867
32,-4.4183104197202816e-06,62,16602.404712423682,218,0.5518355182828867
33,-0.0004518155257541377,37,6212.153206422925,407,0.5518355182828867
34,-0.00022957900049019173,58,10867.601232662797,330,0.5518355182828867
35,-0.00010091574902117845,49,8484.874368071556,266,0.5518355182828867
