node,cis,degree,strength,cis_rank,e0
0,-0.0005015378085663051,36,19357.19334296882,414,0.5468768074031232
1,0.00022432926597728178,70,22441.32383042574,123,0.5468768074031232
2,-0.00022712464623881438,53,12871.881075397134,320,0.5468768074031232
3,-0.0002979409461942566,45,9131.611276090145,347,0.5468768074031232
4,-0.0002005685337555743,53,12253.364653162658,308,0.5468768074031232
5,-0.00015040698795392118,62,16369.842396005988,283,0.5468768074031232
6,-0.00041301743362190087,35,7461.3391405195,391,0.5468768074031232
7,3.028328616474216e-06,78,22399.03643245995,219,0.5468768074031232
8,0.0002597374159550029,71,7718.396813243628,109,0.5468768074031232
9,-0.0001592590254481992,54,5121.941172003746,291,0.5468768074031232
10,0.0001092527785496375,59,5062.604898348451,168,0.5468768074031232
11,0.00032465235758099404,81,15493.072387456894,94,0.5468768074031232
12,-2.6478463031592858e-05,63,8022.939633756876,230,0.5468768074031232
13,-0.0004159681127867279,42,13524.440552175045,393,0.5468768074031232
14,0.000690536574017716,111,15594.45916839689,41,0.5468768074031232
15,2.0732403605436267e-05,67,7195.200196236372,206,0.5468768074031232
16,-0.00037760928364417975,48,14735.442611455917,380,0.5468768074031232
17,0.00047071097623922043,94,12906.640828229487,62,0.5468768074031232
18,-0.00036285588782024775,46,18694.28190267086,372,0.5468768074031232
19,0.00012105549520894552,74,7182.911234736443,161,0.5468768074031232
20,0.00032465235758099404,82,7571.1505463421345,95,0.5468768074031232
21,-0.00010614680048151607,45,5601.908687360585,262,0.5468768074031232
22,-0.00037465860447935274,47,20421.477416202426,378,0.5468768074031232
23,0.00041612341169022527,90,16565.521936289966,74,0.5468768074031232
24,0.0005548053324362826,100,14464.160979926586,52,0.5468768074031232
25,0.0002921948867681,79,12053.56187415123,103,0.5468768074031232
26,-0.00015335766711854518,57,13318.794498458505,287,0.5468768074031232
27,-0.00017106174210730423,65,12084.465715408325,296,0.5468768074031232
28,0.0004869397116456675,92,13217.456462576985,60,0.5468768074031232
29,0.0004603835991622244,95,11262.449395015836,64,0.5468768074031232
30,0.0002567867367903789,73,10734.23245665431,112,0.5468768074031232
31,0.00037186322421802316,98,14400.10584743321,84,0.5468768074031232
32,0.00020367451182369575,83,19346.384293593466,130,0.5468768074031232
33,-0.0005192418835552672,32,4427.516457349062,420,0.5468768074031232
34,-0.00041301743362190087,42,8187.668429031968,390,0.5468768074031232
35,-0.0005457979960385072,36,7479.813227668405,423,0.5468768074031232
36,-0.0003067929836887376,53,14823.988964557648,350,0.5468768074031232
37,-0.00045432694192927596,39,8819.07986022532,402,0.5468768074031232
38,-0.0004926857710718241,40,7250.832611009479,412,0.5468768074031232
39,-0.0002359766837332954,56,7596.422079980373,322,0.5468768074031232
40,-0.0003451518128312857,37,6437.339531242847,368,0.5468768074031232
41,-0.0005103898460607861,41,5213.4827558249235,418,0.5468768074031232
42,-2.6478463031795868e-05,64,11069.165289148688,232,0.5468768074031232
43,-0.0009323369666290182,31,6319.530596375465,452,0.5468768074031232
44,-0.00010319612131668905,57,6821.712697401643,259,0.5468768074031232
45,-0.0005871075043458823,56,9732.591343939304,432,0.5468768074031232
46,0.0010136359425645478,103,19403.941258579493,15,0.5468768074031232
47,-0.00022122328790916037,47,3165.7938192784786,318,0.5468768074031232
48,0.00028039217010879193,81,17856.2608358711,106,0.5468768074031232
49,4.728851608867633e-05,69,9878.658713951707,194,0.5468768074031232
50,-0.0001563083462833722,53,8132.275072455406,289,0.5468768074031232
51,8.564734523122443e-05,83,15724.9878834337,180,0.5468768074031232
52,-0.00032154637951266964,36,4679.168364644051,357,0.5468768074031232
53,-0.00033039841700715063,37,5146.575428158045,362,0.5468768074031232
54,-9.434408382241104e-05,51,6854.839480251074,258,0.5468768074031232
55,0.00020367451182369575,80,15825.278361290693,131,0.5468768074031232
56,0.0005474286345243166,102,27827.219854831696,54,0.5468768074031232
57,-5.823708878006809e-06,65,6338.3086228221655,223,0.5468768074031232
58,-0.00020351921292040132,49,7786.993070363998,309,0.5468768074031232
59,0.00023908266180141684,91,13781.281438738108,117,0.5468768074031232
60,0.0004279261283493303,100,19807.833978146315,72,0.5468768074031232
61,-0.00010319612131668905,53,5566.304554790258,261,0.5468768074031232
62,0.00023023062430693582,73,9063.750307947397,118,0.5468768074031232
63,0.00043382748667898435,94,17728.50273564458,68,0.5468768074031232
64,0.0003954686575364362,97,19033.151558697224,80,0.5468768074031232
65,2.663376193488727e-05,59,6348.426663950086,201,0.5468768074031232
66,0.0002744908117791379,72,6006.1607950776815,107,0.5468768074031232
67,-3.5330500526073885e-05,53,4185.04050154984,239,0.5468768074031232
68,-3.5330500526073885e-05,68,12211.277063280344,240,0.5468768074031232
69,0.0001476116076923886,86,12903.691041901708,148,0.5468768074031232
70,-0.00020646989208502532,64,21467.555680662394,311,0.5468768074031232
71,-0.0005516993543681612,43,13884.016830176115,424,0.5468768074031232
72,-0.0005133405252256132,29,3288.494970098138,419,0.5468768074031232
73,-0.0008939781374864702,32,6857.69964492321,451,0.5468768074031232
74,0.0002258046055597968,69,8691.652411907911,122,0.5468768074031232
75,-0.000829063195860479,36,5381.855032682419,448,0.5468768074031232
76,-0.0008025070833772389,27,11537.7220005095,447,0.5468768074031232
77,-0.0005605513918624393,27,14224.06986182928,427,0.5468768074031232
78,-0.0004012147169625928,49,8233.169549316168,389,0.5468768074031232
79,-0.0004985871294014781,37,14190.759689696133,413,0.5468768074031232
80,0.0016849154525591396,162,20000.637336820364,7,0.5468768074031232
81,-0.00016516038377785322,65,11396.52020457387,295,0.5468768074031232
82,0.0009619990571803797,132,11749.728820711374,17,0.5468768074031232
83,0.0005533299928539707,93,7449.795638263226,53,0.5468768074031232
