node,cis,degree,strength,cis_rank,e0
0,-0.0003811248137737717,44,17256.23680871725,362,0.5393347149926097
1,8.561808485427677e-05,67,21447.81432671845,187,0.5393347149926097
2,-0.0006115043214301139,27,7933.2557817697525,418,0.5393347149926097
3,7.82760174960203e-06,62,30608.711948558688,224,0.5393347149926097
4,-0.0004200200553261091,42,17421.48723641038,374,0.5393347149926097
5,-0.0005367057799831212,33,12181.988231986761,404,0.5393347149926097
6,0.00047157855871976257,87,20334.711549669504,79,0.5393347149926097
7,0.00014545691801162388,81,28025.314581260085,167,0.5393347149926097
8,-0.0002614471474590775,47,16427.92087715864,325,0.5393347149926097
9,-0.0003631731638266499,38,4863.291659101844,355,0.5393347149926097
10,-0.0003123101556429666,42,7773.905823044479,339,0.5393347149926097
11,-0.00032726986393220045,44,12661.86331140995,342,0.5393347149926097
12,-0.00029136656403775106,46,5273.450962975621,331,0.5393347149926097
13,-0.00016271307274918717,53,13224.313215658069,295,0.5393347149926097
14,-0.00045442738439171744,46,11233.96671037376,386,0.5393347149926097
15,-0.00015672918943361713,56,4417.178824603558,292,0.5393347149926097
16,1.979536838115379e-05,76,12453.221802458167,217,0.5393347149926097
17,-0.00039010063874764136,47,8325.755236327648,365,0.5393347149926097
18,-0.00026743103077464753,55,9712.77387741208,327,0.5393347149926097
19,-8.492258964451241e-05,63,10113.09085996449,256,0.5393347149926097
20,-0.00011185006456550388,55,7619.90163077414,268,0.5393347149926097
21,-0.00033026180559008844,46,6212.987786307931,343,0.5393347149926097
22,-9.689035627585833e-05,65,13669.3254866153,262,0.5393347149926097
23,-0.00013578559782840156,60,5922.848271340132,280,0.5393347149926097
24,0.00024718293437940217,86,14864.199095204473,130,0.5393347149926097
25,0.00014246497635373595,79,14450.348736226559,169,0.5393347149926097
26,-0.00015074530611784126,59,18437.65755213797,290,0.5393347149926097
27,-0.00016570501440728096,59,14881.649957194924,297,0.5393347149926097
28,-0.0003631731638266499,44,7723.9812981933355,356,0.5393347149926097
29,-4.140164882155583e-06,72,16176.966500729322,231,0.5393347149926097
30,-0.0003123101556427608,45,7044.966931730509,337,0.5393347149926097
31,0.0002711184676422998,79,11748.345143511891,122,0.5393347149926097
32,0.0004925221503247723,83,11252.659528046846,74,0.5393347149926097
33,5.569866827539737e-05,78,16161.226407304406,199,0.5393347149926097
34,0.0008575390325854542,117,24628.72087906301,28,0.5393347149926097
35,-0.0003153020973006487,54,12222.265375562012,340,0.5393347149926097
36,-1.1482232240617922e-06,55,8596.078034952283,229,0.5393347149926097
37,-0.0004424596177601657,39,6213.028762310743,382,0.5393347149926097
38,-0.00041104423035265113,46,7119.8114079386,370,0.5393347149926097
39,-0.0004948185967731017,41,9737.81215493381,395,0.5393347149926097
40,-0.0008194442666521935,28,2269.3958104103804,444,0.5393347149926097
41,-0.00047088306351020405,47,10831.14948631823,389,0.5393347149926097
42,-0.0003482134555372102,47,5920.077901691198,352,0.5393347149926097
43,-0.0008134603833364176,28,3023.728417009115,443,0.5393347149926097
44,-0.0005741050507066175,36,2531.2562571763992,412,0.5393347149926097
45,-0.0004260039386420908,52,5241.9653562009335,379,0.5393347149926097
46,-0.00042301199698420287,45,5229.122650012374,376,0.5393347149926097
47,-0.0006399277671797405,38,12376.411391466856,423,0.5393347149926097
48,0.0012285397981615003,112,17492.090563848615,16,0.5393347149926097
49,-0.00039907646372109933,52,10276.005437016487,367,0.5393347149926097
50,-0.0007192142211134621,38,6941.2579681277275,433,0.5393347149926097
51,-0.0007730691709552393,32,13746.938868179917,440,0.5393347149926097
52,-0.0005067863634046534,40,5750.245537996292,400,0.5393347149926097
53,-0.0003811248137737717,32,2062.8878550231457,360,0.5393347149926097
54,1.680342672306e-05,57,4846.582590967417,219,0.5393347149926097
55,4.073895998616352e-05,66,8029.747746810317,207,0.5393347149926097
56,-0.00016271307274918717,60,18489.54094029963,294,0.5393347149926097
57,-0.00012980171451262566,65,19709.39458990097,278,0.5393347149926097
58,-0.00041104423035265113,50,8834.928308904171,371,0.5393347149926097
59,-0.0008104684416785297,35,13999.831960201263,442,0.5393347149926097
60,-0.00021058413927518835,59,13517.439402014017,308,0.5393347149926097
61,-0.0005576493715883367,30,4523.973191440105,408,0.5393347149926097
62,-0.00044993947190498845,35,4281.138232693076,384,0.5393347149926097
63,0.000256158759353066,83,15461.597167909145,128,0.5393347149926097
64,-0.0003392376305635464,47,16046.628722950816,344,0.5393347149926097
65,-0.00024947938082752575,51,14257.75557948649,320,0.5393347149926097
66,-0.0005516654882725608,27,1712.705662459135,406,0.5393347149926097
67,-0.0006414237380087875,28,2543.8221084177494,424,0.5393347149926097
68,-0.0003811248137737717,47,23208.219754353166,363,0.5393347149926097
69,-0.00022554384756462805,59,16707.110204428434,314,0.5393347149926097
70,0.00043866720048320106,91,13412.289812743664,89,0.5393347149926097
71,-5.7995114723726805e-05,69,16148.136192038655,251,0.5393347149926097
72,-9.988229793395212e-05,64,14022.129294648767,264,0.5393347149926097
73,0.0014783669265940112,122,19143.62708993256,10,0.5393347149926097
74,-0.0005785929631935523,35,12160.231801822782,414,0.5393347149926097
75,9.459390982773474e-05,83,9974.01035015285,184,0.5393347149926097
76,-0.00014775336445995333,57,23096.548811674118,287,0.5393347149926097
77,-0.0007461416960344536,31,3383.6943199783564,438,0.5393347149926097
78,-0.0001956244309859545,67,19317.59361486137,303,0.5393347149926097
79,-0.000791020820902361,26,2143.484464466572,441,0.5393347149926097
80,-0.0007401578127186777,31,11620.864811688662,437,0.5393347149926097
81,-0.0009645534370590381,19,5064.813600748777,452,0.5393347149926097
82,-0.0004349797636155488,36,4210.611221194267,380,0.5393347149926097
83,-0.00044993947190498845,34,4464.645381912589,383,0.5393347149926097
84,-0.0006922867461926765,24,907.4647156894207,430,0.5393347149926097
85,-0.00047985888848386786,39,7043.928092643619,392,0.5393347149926097
86,-5.201123140795093e-05,50,30974.195423021913,250,0.5393347149926097
87,-0.0005756010215356644,39,14553.449593096972,413,0.5393347149926097
88,-0.0009645534370590381,23,13674.412956625223,453,0.5393347149926097
89,-8.492258964451241e-05,45,13800.19930651784,257,0.5393347149926097
90,-0.0003123101556427608,50,12396.638525694609,338,0.5393347149926097
91,-0.00030034238901141487,51,13122.028760269284,334,0.5393347149926097
92,-0.0005636332549041127,39,6703.936075247824,410,0.5393347149926097
93,-3.1067639802941197e-05,70,19081.793459758162,239,0.5393347149926097
94,-0.0005277299550096633,34,6830.058085143566,403,0.5393347149926097
95,0.00035489283406275044,90,27581.560633540154,104,0.5393347149926097
96,0.0002142715761426348,86,11355.70998302102,137,0.5393347149926097
97,0.0018224402172490658,146,29685.774097420275,7,0.5393347149926097
98,0.00010955361811717444,65,15503.993949890137,175,0.5393347149926097
99,0.0007707727245069097,116,21829.457440063357,36,0.5393347149926097
100,3.475507667038764e-05,75,21482.7929148376,210,0.5393347149926097
101,0.0004506349671147528,96,14212.382455527782,86,0.5393347149926097
102,-0.00015972113109129923,37,4782.586771458387,293,0.5393347149926097
103,9.758585148562269e-05,59,8870.648924134672,182,0.5393347149926097
104,0.0002112796344849527,70,12677.362239465117,140,0.5393347149926097
105,-0.00010586618124952215,47,17859.647173419595,265,0.5393347149926097
106,0.0006346393790739348,98,20573.30941617489,57,0.5393347149926097
107,0.0012255478565036124,115,10237.056789532304,17,0.5393347149926097
108,0.00023222322608996244,60,6244.907637342811,134,0.5393347149926097
109,0.0011043742193598712,111,26454.905267506838,21,0.5393347149926097
110,6.331630920760984e-06,44,1391.5260385274887,226,0.5393347149926097
111,-8.791453130240036e-05,61,6104.313412517309,258,0.5393347149926097
112,-0.00039309258040532346,42,6731.676613897085,366,0.5393347149926097
113,0.00018136021790627916,61,10865.904311202466,152,0.5393347149926097
114,0.0006510950581922156,104,25055.28301294893,52,0.5393347149926097
115,0.0006421192332185518,96,44985.61936665326,56,0.5393347149926097
116,1.979536838115379e-05,46,10221.224051505327,216,0.5393347149926097
117,0.00034292506743140454,80,32598.15182441473,106,0.5393347149926097
118,-0.0001507453061176354,51,18423.560627773404,288,0.5393347149926097
119,-0.00036915704714242576,30,15466.225976869464,359,0.5393347149926097
120,-0.0005067863634044477,31,10735.434486985207,399,0.5393347149926097
121,5.2706726617509434e-05,72,31818.98464232683,200,0.5393347149926097
122,-0.0001387775394862895,55,14343.128914177418,282,0.5393347149926097
123,0.00016340856795895152,78,25946.969528786838,159,0.5393347149926097
124,-0.00011185006456529804,47,12545.11240350455,267,0.5393347149926097
125,-4.140164881949732e-06,50,9764.774741664529,230,0.5393347149926097
126,6.168255159117325e-05,79,18388.28790922463,194,0.5393347149926097
127,-0.0010019527077825344,17,3064.6717442572117,456,0.5393347149926097
128,-0.0005935526714827862,33,5228.541249513626,415,0.5393347149926097
129,0.00020529575116917683,84,25543.1131298393,143,0.5393347149926097
130,0.0003115096800236841,79,12704.437534406781,110,0.5393347149926097
131,0.0008665148575589122,109,15690.891271457076,27,0.5393347149926097
132,-0.00046938709268115717,45,7101.3168568611145,388,0.5393347149926097
133,0.00035489283406275044,81,23792.266076877713,103,0.5393347149926097
134,0.00045961079208841667,92,17144.193855032325,81,0.5393347149926097
135,0.0008545470909275662,108,19886.258207775652,30,0.5393347149926097
136,0.000384812250641424,85,14189.192981027067,99,0.5393347149926097
137,-3.405958146062328e-05,49,10627.866707667708,240,0.5393347149926097
138,0.0002262393427743924,71,15466.207462444901,135,0.5393347149926097
139,0.0005523609834823252,86,35899.374553754926,66,0.5393347149926097
140,-0.0007162222794555742,26,3355.2216282188892,432,0.5393347149926097
141,-0.0005516654882725608,33,7731.843083053827,407,0.5393347149926097
142,-0.0001178339478810739,49,11325.024211771786,272,0.5393347149926097
143,-9.689035627585833e-05,63,12222.52371378988,263,0.5393347149926097
144,-1.4611960684454598e-05,48,10588.931565076113,236,0.5393347149926097
145,0.0011687009650041531,138,28355.096229732037,18,0.5393347149926097
146,0.0013317617853581196,89,14756.2680388093,14,0.5393347149926097
147,0.0003907961339571999,81,25871.904638454318,96,0.5393347149926097
148,4.3730901644051464e-05,73,16895.14064092934,205,0.5393347149926097
149,0.000256158759353066,94,17401.380348287523,129,0.5393347149926097
150,0.0006929822414024409,115,32976.636976763606,47,0.5393347149926097
151,0.00040575584224663956,95,15411.467817552388,93,0.5393347149926097
152,0.0004805543836934264,100,17469.75419792533,76,0.5393347149926097
153,0.0010804386860967677,125,24321.834255829453,23,0.5393347149926097
154,0.0004117397255622096,95,11026.153927244246,92,0.5393347149926097
155,-0.0001986163726436366,53,6223.610013961792,304,0.5393347149926097
156,-0.0004768669468257741,42,6342.05902479589,390,0.5393347149926097
157,0.00031300565085252513,85,16059.17588199675,109,0.5393347149926097
158,-0.000421516026155156,47,8924.829500362277,375,0.5393347149926097
159,-0.0004813548593127089,39,14564.804098322988,393,0.5393347149926097
160,-0.00041403617201053906,39,4823.661566346884,372,0.5393347149926097
161,-0.00032278195144547147,50,11972.286426618695,341,0.5393347149926097
162,-0.000726694075258079,32,7090.513146072626,435,0.5393347149926097
163,-0.0006459116504955164,30,3167.6336091905832,425,0.5393347149926097
164,-0.0008373959165995211,27,6130.772292390466,446,0.5393347149926097
165,0.0002142715761426348,73,22741.24811641872,139,0.5393347149926097
166,-0.0006354398546930115,24,5243.021419785917,422,0.5393347149926097
167,-0.00024947938082752575,36,12285.688966870308,321,0.5393347149926097
168,0.00019332798453762507,67,24127.81721097231,147,0.5393347149926097
169,3.774701832827558e-05,56,19377.78957940638,209,0.5393347149926097
170,0.00014844885966951182,62,10450.931706488132,166,0.5393347149926097
171,0.00012152138474872621,67,15191.211984224617,174,0.5393347149926097
172,-0.00011484200622318597,50,17761.759015731514,270,0.5393347149926097
173,9.160196817005265e-05,63,20658.92103408277,186,0.5393347149926097
174,0.0005553529251402132,92,22869.576643154025,65,0.5393347149926097
175,-2.5083756486959463e-05,54,21970.504643291235,237,0.5393347149926097
176,0.0007558130162176759,115,23107.86351622641,40,0.5393347149926097
177,0.000630151466587,103,40273.61837119609,59,0.5393347149926097
178,-0.0005576493715883367,32,9948.249996557832,409,0.5393347149926097
179,-0.00022255190590653428,45,14427.814941823483,313,0.5393347149926097
180,-0.0002524713224854137,39,19930.407081216574,323,0.5393347149926097
181,0.00014246497635373595,57,18832.96494039893,168,0.5393347149926097
182,-0.0009256581955067008,22,9042.234016820788,450,0.5393347149926097
183,-0.00098250508700616,20,5499.2258964926,454,0.5393347149926097
184,-5.201123140795093e-05,50,15065.128450751305,249,0.5393347149926097
185,6.331630920760984e-06,52,16420.46930785477,225,0.5393347149926097
186,-0.00039907646372130517,34,13187.580025047064,368,0.5393347149926097
187,-0.0008867629539543633,26,11414.157320335507,447,0.5393347149926097
188,0.00019931186785340096,66,18042.700622946024,146,0.5393347149926097
189,-5.636135710996628e-06,67,6182.386787682772,232,0.5393347149926097
190,-0.000228535789222516,53,2491.824254527688,316,0.5393347149926097
191,-0.0002075921976173004,48,3346.014518402517,307,0.5393347149926097
192,0.0007947082577700133,93,12826.718932062387,35,0.5393347149926097
193,0.0001723843929324095,81,10633.04722495377,157,0.5393347149926097
194,0.0006675507373104963,93,9673.967119663954,50,0.5393347149926097
195,-0.00013279365617030776,34,2922.0194478183985,279,0.5393347149926097
196,0.0003907961339571999,57,6208.421624109149,97,0.5393347149926097
197,-7.132106539837672e-06,47,4300.271872282028,233,0.5393347149926097
198,-0.00014476142280206536,39,7429.93349455297,286,0.5393347149926097
199,0.000751325103730947,96,7988.321147814393,41,0.5393347149926097
200,0.0002860781759317395,80,17278.587253458798,117,0.5393347149926097
201,0.0006421192332185518,103,19271.191850066185,55,0.5393347149926097
202,2.577925169672382e-05,58,11758.929743692279,213,0.5393347149926097
203,-0.0001238178311968498,51,25471.160713657737,275,0.5393347149926097
204,0.0008365954409802386,116,43086.16856186092,31,0.5393347149926097
205,-0.00036616510548453783,34,27785.522974088788,358,0.5393347149926097
206,-0.0001657050144070751,48,6307.3614070266485,296,0.5393347149926097
207,-0.0006324479130351236,19,7210.816565603018,420,0.5393347149926097
208,0.00019931186785340096,75,20857.08495350182,145,0.5393347149926097
209,-0.00012082588953896185,43,12839.339499399066,273,0.5393347149926097
210,-0.00029735044735352693,37,9786.981289751828,333,0.5393347149926097
211,7.664225988061295e-05,61,12716.40122424066,190,0.5393347149926097
212,-0.00035120539719509815,35,6895.284359753132,354,0.5393347149926097
213,-0.00011484200622318597,52,8026.548717170954,271,0.5393347149926097
214,0.00037583642566776015,79,36489.93169002235,100,0.5393347149926097
215,0.0002681265259844119,85,23496.15788203478,123,0.5393347149926097
216,0.00015742468464317565,70,7443.020914241672,160,0.5393347149926097
217,0.0003668606006943022,81,13661.164159029722,101,0.5393347149926097
218,-0.0003392376305635464,34,10642.751975141466,345,0.5393347149926097
219,0.0002800942926159636,79,5299.7132772654295,120,0.5393347149926097
220,-0.00012680977285473773,45,2125.876778163016,276,0.5393347149926097
221,0.00044764302545686487,88,17949.718645468354,87,0.5393347149926097
222,0.00026513458432652395,75,7293.942296281457,125,0.5393347149926097
223,-0.0004589152968786523,33,9247.00798869133,387,0.5393347149926097
224,-7.893870632873654e-05,54,7923.734590828419,254,0.5393347149926097
225,0.0013796328518841207,144,17467.72234298289,12,0.5393347149926097
226,0.00029505400090519746,75,7314.989910706878,114,0.5393347149926097
227,0.00016640050961683946,71,11566.192717038095,158,0.5393347149926097
228,5.5698668275603225e-05,60,3501.666318744421,198,0.5393347149926097
229,0.0017326819675130452,148,28351.79746147245,8,0.5393347149926097
230,-0.00035120539719509815,56,16132.819213554263,353,0.5393347149926097
231,-3.405958146062328e-05,71,23261.1663967371,241,0.5393347149926097
232,-0.0001417694811439716,70,15420.940885171294,284,0.5393347149926097
233,-0.00023451967253808602,62,9552.562682315707,318,0.5393347149926097
234,0.00034890895074697457,112,7275.627061188221,105,0.5393347149926097
235,0.000564328750113877,117,11091.916999772191,64,0.5393347149926097
236,-0.000479858888483662,47,11595.548696637154,391,0.5393347149926097
