node,cis,degree,strength,cis_rank,e0
0,-0.0002554715227089578,46,18827.48453529179,331,0.5482793522267206
1,0.0001094767310442978,73,21648.770024210215,168,0.5482793522267206
2,-0.00018483637682128312,51,25982.59570580721,305,0.5482793522267206
3,0.00028900772684215437,77,24076.335569188,100,0.5482793522267206
4,0.00027429207144880443,75,19277.720696911216,105,0.5482793522267206
5,-0.0001524619349561158,52,25445.737919569016,295,0.5482793522267206
6,0.00015950995938128254,67,8309.22568666935,151,0.5482793522267206
7,0.00025663328497698703,93,33505.619530916214,110,0.5482793522267206
8,7.710228917892798e-05,55,19681.26117156446,186,0.5482793522267206
9,-0.0006174766453835433,27,8952.133820161223,429,0.5482793522267206
10,0.00016539622153862252,66,14738.233619883657,150,0.5482793522267206
11,-0.0002613577848662977,42,15503.659733340144,335,0.5482793522267206
12,-0.00018483637682128312,58,8994.168152838945,306,0.5482793522267206
13,-0.0002466421294731503,48,18199.31811915338,328,0.5482793522267206
14,0.0015045208623265804,128,28952.616443797946,7,0.5482793522267206
15,0.00010064733780828785,63,7211.717655330896,173,0.5482793522267206
16,-0.0005438983684171987,37,11019.661604821682,419,0.5482793522267206
17,0.00035964287272982897,85,14782.091969259083,82,0.5482793522267206
18,0.0004964984678872744,90,32121.42173139751,56,0.5482793522267206
19,0.0002831214646848144,81,9932.370086431503,103,0.5482793522267206
20,-0.0002083814254504405,43,6446.434103384614,313,0.5482793522267206
21,0.00025663328497698703,77,11131.672191023827,109,0.5482793522267206
22,0.0003949604456736663,102,30535.987134106457,76,0.5482793522267206
23,0.00041850549430302614,90,17229.824629753828,70,0.5482793522267206
24,0.00023014510526895717,72,16705.261917322874,121,0.5482793522267206
25,9.18179445722779e-05,65,7439.423003509641,180,0.5482793522267206
26,0.0003331546930220016,80,14759.707057863474,90,0.5482793522267206
27,-0.0003467085861473223,42,5117.903206452727,370,0.5482793522267206
28,0.0003007802511566318,76,10176.167534083128,95,0.5482793522267206
29,0.0002213157120329472,68,9478.122336402535,126,0.5482793522267206
30,0.000353756610572489,82,10029.121132716537,83,0.5482793522267206
31,5.808811339133863e-07,71,14631.596830934286,230,0.5482793522267206
32,0.00028900772684215437,88,23077.477891668677,101,0.5482793522267206
33,-0.0005174101887091689,30,7259.597093716264,417,0.5482793522267206
34,-0.0003143341442819524,56,12375.288511544466,358,0.5482793522267206
35,-7.594052691110121e-05,53,13819.283048719168,261,0.5482793522267206
36,0.00011830612428030775,73,11493.605325192213,165,0.5482793522267206
37,-0.0002613577848662977,52,11645.124407336116,333,0.5482793522267206
38,-0.0004526613049790367,44,8389.054628431797,399,0.5482793522267206
39,-0.0004585475671361742,50,11526.158324986696,402,0.5482793522267206
40,4.472784731376065e-05,63,9924.345237344503,200,0.5482793522267206
41,-0.00042617312527100685,46,9277.196054965258,392,0.5482793522267206
42,-0.00012008749309074597,67,12396.372278898954,283,0.5482793522267206
43,-0.0003967418144845095,40,8690.343182817101,386,0.5482793522267206
44,-0.0004585475671361742,33,4315.4209985286,401,0.5482793522267206
45,-0.00018189324574261314,55,7121.36389708519,302,0.5482793522267206
46,0.0005950933590222128,107,21855.150204360485,46,0.5482793522267206
47,-0.00043205938742834683,33,4612.333950266242,393,0.5482793522267206
48,-0.00015540506603478577,56,15841.713066831231,296,0.5482793522267206
49,2.118279868460327e-05,66,8686.567576512694,212,0.5482793522267206
50,-0.0005115239265520313,29,8342.494588628411,415,0.5482793522267206
51,7.121602702158801e-05,74,15836.012089833617,187,0.5482793522267206
52,-0.0005468414994958687,24,3298.4670934826136,420,0.5482793522267206
53,-0.0007263724952937253,28,3568.308029010892,445,0.5482793522267206
54,-0.0002643009159449677,52,12428.294980540872,336,0.5482793522267206
55,4.7670978392430633e-05,60,7604.643342345953,197,0.5482793522267206
56,0.0004714818537188834,94,39406.83500146866,61,0.5482793522267206
57,0.0002831214646848144,81,6945.299502015114,102,0.5482793522267206
58,-0.0002466421294731503,47,10473.091328948736,327,0.5482793522267206
59,0.00042144862538169613,89,13833.152856841683,68,0.5482793522267206
60,0.00010359046888695783,69,20025.691773049533,171,0.5482793522267206
61,-2.5907298573913976e-05,53,8904.840311452746,245,0.5482793522267206
62,-0.0003437654550686523,32,9259.593318000436,369,0.5482793522267206
63,0.0001094767310442978,71,22637.08461920917,169,0.5482793522267206
64,0.00011830612428030775,69,11108.59460169077,164,0.5482793522267206
65,5.0614109471100615e-05,58,7566.440491184592,196,0.5482793522267206
66,-4.0622953967061404e-05,52,7567.780495598912,249,0.5482793522267206
67,-0.00014068941064143586,46,7961.539436727762,289,0.5482793522267206
68,7.121602702158801e-05,73,18295.19784706831,189,0.5482793522267206
69,6.38581993250143e-05,77,22942.149114519358,193,0.5482793522267206
70,-0.0004968082711588839,44,15686.652106001973,413,0.5482793522267206
71,-0.00031727727536082494,55,10050.946624040604,361,0.5482793522267206
72,-0.0004968082711586815,23,3319.97950810194,412,0.5482793522267206
73,-0.00038202615909115956,43,9033.981499910355,382,0.5482793522267206
74,0.00019777066340378983,67,14151.20226085186,134,0.5482793522267206
75,-0.0008087801654960798,26,3135.01912201941,449,0.5482793522267206
76,-0.0008573418282938308,28,15423.118989348412,451,0.5482793522267206
77,0.00021690101541504348,69,12474.573367074132,129,0.5482793522267206
78,-5.8281740439081305e-05,54,9114.151074029505,253,0.5482793522267206
79,0.00034787034841535154,85,14067.422025054693,86,0.5482793522267206
80,0.0009512122195392558,114,17163.632791236043,20,0.5482793522267206
81,0.00020954318771826728,70,4378.6876044124365,132,0.5482793522267206
82,-0.00013480314848409589,44,9598.444593682885,287,0.5482793522267206
83,-2.3622499447565973e-06,56,5814.221506968141,232,0.5482793522267206
84,-0.0008882447046197644,18,3395.5174114853144,454,0.5482793522267206
85,0.00015362369722414507,80,14666.676967129111,153,0.5482793522267206
86,-0.000299618488888805,45,14104.702161684632,351,0.5482793522267206
87,-0.00046443382929351417,31,7875.559625923634,403,0.5482793522267206
88,0.0005538895239210355,107,36546.976112276316,48,0.5482793522267206
89,9.770420672961787e-05,90,24301.458117693663,178,0.5482793522267206
90,0.0006833872913819072,130,27826.570343241096,36,0.5482793522267206
91,0.0003743585281231789,91,11111.743484556675,80,0.5482793522267206
92,0.00017716874585330244,78,8199.612732082605,143,0.5482793522267206
93,-0.0002083814254504405,58,10698.432897493243,314,0.5482793522267206
94,0.0003302115619433316,92,9679.093033671379,91,0.5482793522267206
95,-0.0005497846305745387,41,11850.636329755187,422,0.5482793522267206
96,-0.00012008749309074597,68,6590.913311183453,282,0.5482793522267206
97,0.0008128850588425766,140,19163.997671559453,29,0.5482793522267206
98,-0.0006321923007766907,27,5206.896430417895,432,0.5482793522267206
99,0.0002242588431118197,92,15876.558777555823,124,0.5482793522267206
100,-5.305381023224089e-06,69,10463.95742033422,234,0.5482793522267206
101,-7.005426475376124e-05,67,6001.245879888535,258,0.5482793522267206
102,1.5296536527263305e-05,83,11532.082567200065,218,0.5482793522267206
103,8.004542025759796e-05,83,16197.069140195847,184,0.5482793522267206
104,2.706906084174075e-05,81,14996.334060519934,208,0.5482793522267206
105,-0.0001730638525066032,61,12539.947038039565,301,0.5482793522267206
106,3.52401221258337e-06,58,13768.73373517394,229,0.5482793522267206
107,-0.000117144362012076,60,15970.440361872315,280,0.5482793522267206
108,-0.0006174766453835433,34,20979.3967127949,431,0.5482793522267206
109,1.5296536527060814e-05,59,13496.77533763647,220,0.5482793522267206
110,-0.0005939315967543859,30,4341.696376115084,426,0.5482793522267206
111,-0.00034670858614752477,35,6638.329268068075,371,0.5482793522267206
112,-1.7077905337904023e-05,66,12670.811873733997,239,0.5482793522267206
113,1.235340544859332e-05,52,6282.534890845418,223,0.5482793522267206
114,-0.00010242870661892857,40,15353.457157596946,269,0.5482793522267206
115,7.121602702158801e-05,59,24576.295817658305,191,0.5482793522267206
