subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
676,35,135,77377,10,1,31.938,ok
676,36,136,77256,10,1,30.363,ok
676,37,137,76938,10,1,61.223,ok
676,38,138,77236,10,1,52.523,ok
676,39,139,77275,10,1,48.238,ok
