subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
892,15,115,75109,10,1,26.934,ok
892,16,116,74883,10,1,29.029,ok
892,17,117,75028,10,1,26.962,ok
892,18,118,74516,10,1,27.695,ok
892,19,119,75282,10,1,35.409,ok
