subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
359,70,170,78832,10,1,34.056,ok
359,71,171,78949,10,1,35.823,ok
359,72,172,78845,10,1,36.176,ok
359,73,173,78760,10,1,35.808,ok
359,74,174,78450,10,1,34.332,ok
