subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
167,95,195,75966,10,1,20.651,ok
167,96,196,75514,10,1,2595.25,ok
167,97,197,76330,10,1,24.562,ok
167,98,198,75828,10,1,25.435,ok
167,99,199,75946,10,1,19.479,ok
