subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
542,90,190,77849,10,1,40.189,ok
542,91,191,77769,10,1,40.074,ok
542,92,192,78186,10,1,42.719,ok
542,93,193,77870,10,1,38.173,ok
542,94,194,77480,10,1,37.363,ok
