subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
888,65,165,76200,10,1,28.109,ok
888,66,166,76520,10,1,24.536,ok
888,67,167,76032,10,1,24.159,ok
888,68,168,76612,10,1,23.566,ok
888,69,169,76283,10,1,23.06,ok
