subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
329,35,135,76763,10,1,34.64,ok
329,36,136,76767,10,1,45.139,ok
329,37,137,77035,10,1,45.48,ok
329,38,138,76877,10,1,39.037,ok
329,39,139,76658,10,1,38.195,ok
