subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
574,70,170,76415,10,1,23.541,ok
574,71,171,77011,10,1,22.905,ok
574,72,172,76878,10,1,23.454,ok
574,73,173,76782,10,1,24.824,ok
574,74,174,76956,10,1,23.731,ok
