subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
297,0,100,77190,10,1,26.621,ok
297,1,101,77224,10,1,25.295,ok
297,2,102,77214,10,1,27.313,ok
297,3,103,76857,10,1,26.973,ok
297,4,104,77050,10,1,27.268,ok
