subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
167,80,180,75810,10,1,21.211,ok
167,81,181,75978,10,1,22.07,ok
167,82,182,75808,10,1,2597.479,ok
167,83,183,76103,10,1,32.115,ok
167,84,184,76248,10,1,23.579,ok
