subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
620,30,130,78033,10,1,28.823,ok
620,31,131,77832,10,1,27.649,ok
620,32,132,77507,10,1,35.504,ok
620,33,133,77851,10,1,29.817,ok
620,34,134,78058,10,1,27.009,ok
