subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
107,55,155,74939,10,1,29.81,ok
107,56,156,74903,10,1,34.261,ok
107,57,157,75168,10,1,24.487,ok
107,58,158,74976,10,1,27.078,ok
107,59,159,74994,10,1,23.885,ok
