subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
111,40,140,72521,10,1,27.636,ok
111,41,141,72186,10,1,2001.344,ok
111,42,142,71868,10,1,42.201,ok
111,43,143,72348,10,1,32.306,ok
111,44,144,71955,10,1,29.024,ok
