subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
737,50,150,74076,10,1,35.806,ok
737,51,151,74461,10,1,35.244,ok
737,52,152,74214,10,1,35.67,ok
737,53,153,74484,10,1,36.345,ok
737,54,154,74335,10,1,36.534,ok
