subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
193,20,120,77069,10,1,26.466,ok
193,21,121,76988,10,1,22.803,ok
193,22,122,77125,10,1,24.615,ok
193,23,123,77031,10,1,22.777,ok
193,24,124,77414,10,1,26.325,ok
