subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
136,50,150,78463,10,1,29.084,ok
136,51,151,78072,10,1,30.505,ok
136,52,152,78429,10,1,30.2,ok
136,53,153,78313,10,1,31.76,ok
136,54,154,78417,10,1,31.835,ok
