subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
678,75,175,77069,10,1,30.773,ok
678,76,176,77495,10,1,25.429,ok
678,77,177,77307,10,1,30.192,ok
678,78,178,77551,10,1,30.233,ok
678,79,179,77167,10,1,29.863,ok
