subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
403,60,160,76589,10,1,22.587,ok
403,61,161,76567,10,1,24.203,ok
403,62,162,76635,10,1,26.523,ok
403,63,163,76713,10,1,31.408,ok
403,64,164,76696,10,1,35.702,ok
