subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
655,30,130,78219,10,1,31.213,ok
655,31,131,78165,10,1,37.884,ok
655,32,132,78498,10,1,33.877,ok
655,33,133,78064,10,1,33.73,ok
655,34,134,78050,10,1,32.187,ok
