subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
836,15,115,73764,10,1,37.622,ok
836,16,116,74156,10,1,39.485,ok
836,17,117,73538,10,1,30.802,ok
836,18,118,74028,10,1,38.341,ok
836,19,119,73880,10,1,36.748,ok
