subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
694,5,105,74112,10,1,40.666,ok
694,6,106,74336,10,1,31.749,ok
694,7,107,73983,10,1,27.881,ok
694,8,108,73693,10,1,26.515,ok
694,9,109,73713,10,1,33.981,ok
