subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
768,75,175,82524,10,1,34.476,ok
768,76,176,82585,10,1,33.687,ok
768,77,177,82412,10,1,30.32,ok
768,78,178,82489,10,1,34.393,ok
768,79,179,82027,10,1,30.589,ok
