subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
846,65,165,77750,10,1,21.948,ok
846,66,166,77980,10,1,20.34,ok
846,67,167,77962,10,1,21.767,ok
846,68,168,77977,10,1,20.879,ok
846,69,169,77292,10,1,23.338,ok
