subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
762,75,175,74838,10,1,32.887,ok
762,76,176,74342,10,1,36.532,ok
762,77,177,74487,10,1,36.073,ok
762,78,178,74769,10,1,35.363,ok
762,79,179,74631,10,1,29.825,ok
