subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
574,30,130,76829,10,1,22.104,ok
574,31,131,77250,10,1,24.176,ok
574,32,132,76869,10,1,23.684,ok
574,33,133,76737,10,1,27.212,ok
574,34,134,76386,10,1,22.127,ok
