subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
297,20,120,77108,10,1,21.845,ok
297,21,121,77029,10,1,24.136,ok
297,22,122,77009,10,1,23.036,ok
297,23,123,77599,10,1,23.303,ok
297,24,124,76890,10,1,32.464,ok
