subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
233,50,150,73140,10,1,39.557,ok
233,51,151,72947,10,1,30.142,ok
233,52,152,72584,10,1,30.903,ok
233,53,153,73124,10,1,33.975,ok
233,54,154,73326,10,1,34.431,ok
