subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
22,75,175,77575,10,1,26.211,ok
22,76,176,77596,10,1,27.984,ok
22,77,177,77351,10,1,24.786,ok
22,78,178,77138,10,1,25.311,ok
22,79,179,77348,10,1,25.657,ok
