subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
439,75,175,75683,10,1,39.704,ok
439,76,176,75597,10,1,42.7,ok
439,77,177,75348,10,1,37.401,ok
439,78,178,75111,10,1,41.554,ok
439,79,179,75847,10,1,31.001,ok
