subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
356,15,115,78974,10,1,32.039,ok
356,16,116,78637,10,1,30.139,ok
356,17,117,78937,10,1,29.01,ok
356,18,118,78962,10,1,32.486,ok
356,19,119,79300,10,1,29.226,ok
