subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
626,20,120,78956,10,1,31.482,ok
626,21,121,79219,10,1,28.954,ok
626,22,122,78916,10,1,33.872,ok
626,23,123,79441,10,1,27.736,ok
626,24,124,79237,10,1,37.806,ok
