subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
329,75,175,76736,10,1,34.096,ok
329,76,176,76576,10,1,33.727,ok
329,77,177,76987,10,1,31.044,ok
329,78,178,76920,10,1,34.97,ok
329,79,179,76617,10,1,38.223,ok
