subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
335,65,165,76751,10,1,27.908,ok
335,66,166,77305,10,1,38.111,ok
335,67,167,77294,10,1,34.834,ok
335,68,168,77002,10,1,39.22,ok
335,69,169,76818,10,1,35.519,ok
