subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
333,90,190,77876,10,1,34.331,ok
333,91,191,77781,10,1,11765.849,ok
333,92,192,78237,10,1,31445.628,ok
333,93,193,78065,10,1,28.825,ok
333,94,194,77935,10,1,45.429,ok
