subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
420,55,155,77222,10,1,25.05,ok
420,56,156,76849,10,1,25.309,ok
420,57,157,77250,10,1,24.142,ok
420,58,158,77004,10,1,25.343,ok
420,59,159,76743,10,1,24.395,ok
