subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
746,40,140,77823,10,1,22.587,ok
746,41,141,77726,10,1,30.43,ok
746,42,142,77178,10,1,29.733,ok
746,43,143,77481,10,1,26.424,ok
746,44,144,77472,10,1,28.867,ok
