subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
846,25,125,77428,10,1,22.498,ok
846,26,126,78062,10,1,24.246,ok
846,27,127,78069,10,1,23.181,ok
846,28,128,77817,10,1,24.005,ok
846,29,129,78081,10,1,22.149,ok
