subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
540,95,195,79498,10,1,27.647,ok
540,96,196,79035,10,1,25.859,ok
540,97,197,79058,10,1,25.709,ok
540,98,198,79523,10,1,27.452,ok
540,99,199,79094,10,1,29.16,ok
