subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
179,80,180,77181,10,1,26.651,ok
179,81,181,77526,10,1,26.859,ok
179,82,182,77479,10,1,27.833,ok
179,83,183,77545,10,1,26.231,ok
179,84,184,77322,10,1,25.681,ok
