subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
590,25,125,77043,10,1,38.509,ok
590,26,126,77402,10,1,39.064,ok
590,27,127,77603,10,1,35.964,ok
590,28,128,77065,10,1,46.784,ok
590,29,129,77058,10,1,43.483,ok
