subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
454,30,130,77988,10,1,32.86,ok
454,31,131,77773,10,1,40.782,ok
454,32,132,77618,10,1,43.067,ok
454,33,133,77817,10,1,38.094,ok
454,34,134,77408,10,1,41.947,ok
