subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
454,50,150,77533,10,1,33.238,ok
454,51,151,77984,10,1,34.267,ok
454,52,152,77821,10,1,33.606,ok
454,53,153,77371,10,1,36.908,ok
454,54,154,77474,10,1,39.603,ok
