subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
279,70,170,77846,10,1,31.9,ok
279,71,171,77875,10,1,38.928,ok
279,72,172,77589,10,1,33.025,ok
279,73,173,78343,10,1,29.038,ok
279,74,174,77625,10,1,24.603,ok
