subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
823,90,190,77684,10,1,25.827,ok
823,91,191,77556,10,1,22.787,ok
823,92,192,77886,10,1,24.169,ok
823,93,193,77811,10,1,20.963,ok
823,94,194,77929,10,1,21.258,ok
