subject,null_id,seed,rewire_accepted,n_swaps_factor,attempts,cis_runtime_s,status
479,80,180,73163,10,1,30.092,ok
479,81,181,73492,10,1,35.895,ok
479,82,182,73316,10,1,28.921,ok
479,83,183,73032,10,1,26.358,ok
479,84,184,73252,10,1,30.114,ok
