subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
909,0.0007641921034422,0.0005475542275235057,1.119040825869888e-05,19.359246857708747,0.009900990099009901,100,battery_a_reuse
