subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
832,0.0008514635509928,0.0005154199462765412,1.704134287590862e-05,19.719314795979155,0.009900990099009901,100,fresh
