subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
694,0.00105284565610375,0.0006181132048368454,1.8191629351349548e-05,23.897389446023098,0.009900990099009901,100,battery_a_reuse
