subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
761,0.0008386328241917,0.0006232604910624508,1.4476415958810099e-05,14.877462331978464,0.009900990099009901,100,fresh
