subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
180,0.00099696400671655,0.0006485527846962214,1.9482455172692426e-05,17.88333241021281,0.009900990099009901,100,battery_a_reuse
