subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
747,0.00079775263154235,0.0005339783413857831,1.1831049759185922e-05,22.295087547220056,0.009900990099009901,100,fresh
