subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
890,0.0008489680804911,0.000549680960830301,1.539418190077413e-05,19.441573549663502,0.009900990099009901,100,battery_a_reuse
