subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
464,0.00083304356489175,0.0005666110082529485,1.1194084436283447e-05,23.80119233112198,0.009900990099009901,100,battery_a_reuse
