subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
398,0.0008036359870225,0.0005951588725741218,1.5882859805711313e-05,13.125917939124033,0.009900990099009901,100,fresh
