subject,top50_median_observed,top50_median_null_mean,top50_median_null_sd,z_vs_null,emp_p_ge,n_nulls,null_source
818,0.00072184405962705,0.0005389095291095519,1.645437396737465e-05,11.117684020079789,0.009900990099009901,100,fresh
